A,B,dispatch,trace,K,cycles,shift,useful_inheritance,cases,sum_uncompiled,sum_frozen,sum_replacement_oracle,sum_revision_oracle,sum_replacement_reactive_lex,sum_revision_reactive_lex,sum_replacement_reactive_stay,sum_revision_reactive_stay,revision_oracle_win_uncompiled,revision_oracle_tie_uncompiled,revision_oracle_loss_uncompiled,revision_oracle_win_frozen,revision_oracle_tie_frozen,revision_oracle_loss_frozen,revision_oracle_win_replacement,revision_oracle_tie_replacement,revision_oracle_loss_replacement,revision_reactive_lex_win_uncompiled,revision_reactive_lex_tie_uncompiled,revision_reactive_lex_loss_uncompiled,revision_reactive_lex_win_frozen,revision_reactive_lex_tie_frozen,revision_reactive_lex_loss_frozen,revision_reactive_lex_win_replacement,revision_reactive_lex_tie_replacement,revision_reactive_lex_loss_replacement,revision_reactive_stay_win_uncompiled,revision_reactive_stay_tie_uncompiled,revision_reactive_stay_loss_uncompiled,revision_reactive_stay_win_frozen,revision_reactive_stay_tie_frozen,revision_reactive_stay_loss_frozen,revision_reactive_stay_win_replacement,revision_reactive_stay_tie_replacement,revision_reactive_stay_loss_replacement,replacement_lex_regret_cases,replacement_lex_regret_sum,replacement_lex_regret_max,replacement_stay_regret_cases,replacement_stay_regret_sum,replacement_stay_regret_max,replacement_tie_changes_cost,revision_lex_regret_cases,revision_lex_regret_sum,revision_lex_regret_max,revision_stay_regret_cases,revision_stay_regret_sum,revision_stay_regret_max,revision_tie_changes_cost
4,30,1,0,16,2,unchanged,0,5,2736,2632,2024,2004,2024,2004,2024,2004,4,0,1,4,1,0,4,1,0,4,0,1,4,1,0,4,1,0,4,0,1,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,2,16,2,unchanged,0,5,2736,2632,2024,2014,2024,2014,2024,2014,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,4,16,2,unchanged,0,5,2736,2632,2024,2024,2024,2024,2024,2024,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,8,16,2,unchanged,0,5,2736,2632,2024,2044,2024,2044,2024,2044,4,0,1,4,0,1,0,0,5,4,0,1,4,0,1,0,0,5,4,0,1,4,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,0,16,2,one_edit,0,20,12736,12576,9664,9476,9664,9484,9664,9484,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,2,8,4,2,8,4,0
4,30,1,2,16,2,one_edit,0,20,12736,12576,9664,9516,9664,9524,9664,9524,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,2,8,4,2,8,4,0
4,30,1,4,16,2,one_edit,0,20,12736,12576,9664,9556,9664,9564,9664,9564,20,0,0,20,0,0,16,0,4,20,0,0,20,0,0,16,0,4,20,0,0,20,0,0,16,0,4,0,0,0,0,0,0,0,2,8,4,2,8,4,0
4,30,1,8,16,2,one_edit,0,20,12736,12576,9664,9636,9664,9644,9664,9644,20,0,0,20,0,0,8,0,12,20,0,0,20,0,0,8,0,12,20,0,0,20,0,0,8,0,12,0,0,0,0,0,0,0,2,8,4,2,8,4,0
4,30,1,0,16,2,far,0,55,40848,40216,29744,29278,29760,29282,29760,29282,55,0,0,55,0,0,54,1,0,55,0,0,55,0,0,54,1,0,55,0,0,55,0,0,54,1,0,2,16,8,2,16,8,0,1,4,4,1,4,4,0
4,30,1,2,16,2,far,0,55,40848,40216,29744,29388,29760,29392,29760,29392,55,0,0,55,0,0,42,0,13,55,0,0,55,0,0,42,0,13,55,0,0,55,0,0,42,0,13,2,16,8,2,16,8,0,1,4,4,1,4,4,0
4,30,1,4,16,2,far,0,55,40848,40216,29744,29498,29760,29502,29760,29502,55,0,0,55,0,0,34,0,21,55,0,0,55,0,0,34,0,21,55,0,0,55,0,0,34,0,21,2,16,8,2,16,8,0,1,4,4,1,4,4,0
4,30,1,8,16,2,far,0,55,40848,40216,29744,29718,29760,29722,29760,29722,55,0,0,55,0,0,24,0,31,55,0,0,55,0,0,26,0,29,55,0,0,55,0,0,26,0,29,2,16,8,2,16,8,0,1,4,4,1,4,4,0
4,30,1,0,16,2,far,1,121,117552,93080,82408,81121,82408,81121,82408,81121,121,0,0,106,15,0,101,20,0,121,0,0,106,15,0,101,20,0,121,0,0,106,15,0,101,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,2,16,2,far,1,121,117552,93080,82408,81363,82408,81363,82408,81363,121,0,0,106,0,15,99,0,22,121,0,0,106,0,15,99,0,22,121,0,0,106,0,15,99,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,4,16,2,far,1,121,117552,93080,82408,81605,82408,81605,82408,81605,121,0,0,104,2,15,81,16,24,121,0,0,104,2,15,81,16,24,121,0,0,104,2,15,81,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,8,16,2,far,1,121,117552,93080,82408,82089,82408,82089,82408,82089,121,0,0,104,0,17,72,0,49,121,0,0,104,0,17,72,0,49,121,0,0,104,0,17,72,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,0,16,2,one_edit,1,44,44864,36064,30976,30344,30976,30344,30976,30344,44,0,0,36,8,0,36,8,0,44,0,0,36,8,0,36,8,0,44,0,0,36,8,0,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,2,16,2,one_edit,1,44,44864,36064,30976,30432,30976,30432,30976,30432,44,0,0,36,0,8,36,0,8,44,0,0,36,0,8,36,0,8,44,0,0,36,0,8,36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,4,16,2,one_edit,1,44,44864,36064,30976,30520,30976,30520,30976,30520,44,0,0,36,0,8,36,0,8,44,0,0,36,0,8,36,0,8,44,0,0,36,0,8,36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,8,16,2,one_edit,1,44,44864,36064,30976,30696,30976,30696,30976,30696,44,0,0,36,0,8,32,0,12,44,0,0,36,0,8,32,0,12,44,0,0,36,0,8,32,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,0,16,2,unchanged,1,11,11664,8008,7840,7825,7840,7825,7840,7825,11,0,0,3,8,0,3,8,0,11,0,0,3,8,0,3,8,0,11,0,0,3,8,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,2,16,2,unchanged,1,11,11664,8008,7840,7847,7840,7847,7840,7847,11,0,0,3,0,8,3,0,8,11,0,0,3,0,8,3,0,8,11,0,0,3,0,8,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,4,16,2,unchanged,1,11,11664,8008,7840,7869,7840,7869,7840,7869,11,0,0,3,0,8,3,0,8,11,0,0,3,0,8,3,0,8,11,0,0,3,0,8,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,8,16,2,unchanged,1,11,11664,8008,7840,7913,7840,7913,7840,7913,11,0,0,3,0,8,0,0,11,11,0,0,3,0,8,0,0,11,11,0,0,3,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,0,16,4,unchanged,0,5,5168,4936,3688,3668,3688,3668,3688,3668,4,0,1,4,1,0,4,1,0,4,0,1,4,1,0,4,1,0,4,0,1,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,2,16,4,unchanged,0,5,5168,4936,3688,3678,3688,3678,3688,3678,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,4,16,4,unchanged,0,5,5168,4936,3688,3688,3688,3688,3688,3688,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,8,16,4,unchanged,0,5,5168,4936,3688,3708,3688,3708,3688,3708,4,0,1,4,0,1,0,0,5,4,0,1,4,0,1,0,0,5,4,0,1,4,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,0,16,4,one_edit,0,20,24256,23840,17920,17588,17920,17596,17920,17596,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,2,8,4,2,8,4,0
4,30,1,2,16,4,one_edit,0,20,24256,23840,17920,17628,17920,17636,17920,17636,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,2,8,4,2,8,4,0
4,30,1,4,16,4,one_edit,0,20,24256,23840,17920,17668,17920,17676,17920,17676,20,0,0,20,0,0,16,0,4,20,0,0,20,0,0,16,0,4,20,0,0,20,0,0,16,0,4,0,0,0,0,0,0,0,2,8,4,2,8,4,0
4,30,1,8,16,4,one_edit,0,20,24256,23840,17920,17748,17920,17756,17920,17756,20,0,0,20,0,0,8,0,12,20,0,0,20,0,0,8,0,12,20,0,0,20,0,0,8,0,12,0,0,0,0,0,0,0,2,8,4,2,8,4,0
4,30,1,0,16,4,far,0,55,78352,76824,55696,54782,55712,54786,55712,54786,55,0,0,55,0,0,54,1,0,55,0,0,55,0,0,54,1,0,55,0,0,55,0,0,54,1,0,2,16,8,2,16,8,0,1,4,4,1,4,4,0
4,30,1,2,16,4,far,0,55,78352,76824,55696,54892,55712,54896,55712,54896,55,0,0,55,0,0,42,0,13,55,0,0,55,0,0,42,0,13,55,0,0,55,0,0,42,0,13,2,16,8,2,16,8,0,1,4,4,1,4,4,0
4,30,1,4,16,4,far,0,55,78352,76824,55696,55002,55712,55006,55712,55006,55,0,0,55,0,0,36,0,19,55,0,0,55,0,0,36,0,19,55,0,0,55,0,0,36,0,19,2,16,8,2,16,8,0,1,4,4,1,4,4,0
4,30,1,8,16,4,far,0,55,78352,76824,55696,55222,55712,55226,55712,55226,55,0,0,55,0,0,26,0,29,55,0,0,55,0,0,28,0,27,55,0,0,55,0,0,28,0,27,2,16,8,2,16,8,0,1,4,4,1,4,4,0
4,30,1,0,16,4,far,1,121,220848,175512,154056,151489,154056,151489,154056,151489,121,0,0,106,15,0,101,20,0,121,0,0,106,15,0,101,20,0,121,0,0,106,15,0,101,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,2,16,4,far,1,121,220848,175512,154056,151731,154056,151731,154056,151731,121,0,0,106,0,15,99,0,22,121,0,0,106,0,15,99,0,22,121,0,0,106,0,15,99,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,4,16,4,far,1,121,220848,175512,154056,151973,154056,151973,154056,151973,121,0,0,106,0,15,97,0,24,121,0,0,106,0,15,97,0,24,121,0,0,106,0,15,97,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,8,16,4,far,1,121,220848,175512,154056,152457,154056,152457,154056,152457,121,0,0,104,2,15,72,16,33,121,0,0,104,2,15,72,16,33,121,0,0,104,2,15,72,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,0,16,4,one_edit,1,44,84544,68256,58048,56792,58048,56792,58048,56792,44,0,0,36,8,0,36,8,0,44,0,0,36,8,0,36,8,0,44,0,0,36,8,0,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,2,16,4,one_edit,1,44,84544,68256,58048,56880,58048,56880,58048,56880,44,0,0,36,0,8,36,0,8,44,0,0,36,0,8,36,0,8,44,0,0,36,0,8,36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,4,16,4,one_edit,1,44,84544,68256,58048,56968,58048,56968,58048,56968,44,0,0,36,0,8,36,0,8,44,0,0,36,0,8,36,0,8,44,0,0,36,0,8,36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,8,16,4,one_edit,1,44,84544,68256,58048,57144,58048,57144,58048,57144,44,0,0,36,0,8,32,0,12,44,0,0,36,0,8,32,0,12,44,0,0,36,0,8,32,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,0,16,4,unchanged,1,11,22032,15048,14688,14673,14688,14673,14688,14673,11,0,0,3,8,0,3,8,0,11,0,0,3,8,0,3,8,0,11,0,0,3,8,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,2,16,4,unchanged,1,11,22032,15048,14688,14695,14688,14695,14688,14695,11,0,0,3,0,8,3,0,8,11,0,0,3,0,8,3,0,8,11,0,0,3,0,8,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,4,16,4,unchanged,1,11,22032,15048,14688,14717,14688,14717,14688,14717,11,0,0,3,0,8,3,0,8,11,0,0,3,0,8,3,0,8,11,0,0,3,0,8,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,1,8,16,4,unchanged,1,11,22032,15048,14688,14761,14688,14761,14688,14761,11,0,0,3,0,8,0,0,11,11,0,0,3,0,8,0,0,11,11,0,0,3,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,2,0,1,1,unchanged,0,3,270,294,286,276,294,276,294,276,2,0,1,2,1,0,2,1,0,2,0,1,2,1,0,2,1,0,2,0,1,2,1,0,2,1,0,2,8,4,2,8,4,0,0,0,0,0,0,0,0
4,30,2,2,1,1,unchanged,0,3,270,294,286,282,294,282,294,282,0,0,3,2,0,1,2,0,1,0,0,3,2,0,1,2,0,1,0,0,3,2,0,1,2,0,1,2,8,4,2,8,4,0,0,0,0,0,0,0,0
4,30,2,4,1,1,unchanged,0,3,270,294,286,288,294,288,294,288,0,0,3,2,0,1,2,0,1,0,0,3,2,0,1,2,0,1,0,0,3,2,0,1,2,0,1,2,8,4,2,8,4,0,0,0,0,0,0,0,0
4,30,2,8,1,1,unchanged,0,3,270,294,286,300,294,300,294,300,0,0,3,2,0,1,0,0,3,0,0,3,2,0,1,2,0,1,0,0,3,2,0,1,2,0,1,2,8,4,2,8,4,0,0,0,0,0,0,0,0
4,30,2,0,1,1,one_edit,0,12,1152,1248,1226,1188,1228,1188,1228,1188,2,0,10,12,0,0,12,0,0,2,0,10,12,0,0,12,0,0,2,0,10,12,0,0,12,0,0,2,2,1,2,2,1,0,0,0,0,0,0,0,0
4,30,2,2,1,1,one_edit,0,12,1152,1248,1226,1212,1228,1212,1228,1212,2,0,10,8,0,4,8,0,4,2,0,10,8,0,4,8,0,4,2,0,10,8,0,4,8,0,4,2,2,1,2,2,1,0,0,0,0,0,0,0,0
4,30,2,4,1,1,one_edit,0,12,1152,1248,1226,1236,1228,1236,1228,1236,2,0,10,4,2,6,4,2,6,2,0,10,4,2,6,4,2,6,2,0,10,4,2,6,4,2,6,2,2,1,2,2,1,0,0,0,0,0,0,0,0
4,30,2,8,1,1,one_edit,0,12,1152,1248,1226,1284,1228,1284,1228,1284,0,0,12,2,0,10,0,0,12,0,0,12,2,0,10,0,0,12,0,0,12,2,0,10,0,0,12,2,2,1,2,2,1,0,0,0,0,0,0,0,0
4,30,2,0,1,1,far,0,33,3366,3630,3535,3435,3551,3448,3551,3448,10,0,23,33,0,0,30,3,0,8,0,25,33,0,0,30,3,0,8,0,25,33,0,0,30,3,0,4,16,4,4,16,4,0,5,13,4,5,13,4,0
4,30,2,2,1,1,far,0,33,3366,3630,3535,3501,3551,3514,3551,3514,0,4,29,30,0,3,21,2,10,0,4,29,29,0,4,16,4,13,0,4,29,29,0,4,16,4,13,4,16,4,4,16,4,0,5,13,4,5,13,4,0
4,30,2,4,1,1,far,0,33,3366,3630,3535,3567,3551,3580,3551,3580,0,0,33,20,8,5,10,2,21,0,0,33,20,5,8,8,1,24,0,0,33,20,5,8,8,1,24,4,16,4,4,16,4,0,5,13,4,5,13,4,0
4,30,2,8,1,1,far,0,33,3366,3630,3535,3699,3551,3712,3551,3712,0,0,33,10,0,23,0,0,33,0,0,33,8,0,25,4,0,29,0,0,33,8,0,25,4,0,29,4,16,4,4,16,4,0,5,13,4,5,13,4,0
4,30,2,0,1,1,one_edit,1,52,10848,6998,6968,6802,7062,6818,7062,6818,52,0,0,32,20,0,32,20,0,52,0,0,32,14,6,32,14,6,52,0,0,32,14,6,32,14,6,24,94,7,24,94,7,0,6,16,4,6,16,4,0
4,30,2,2,1,1,one_edit,1,52,10848,6998,6968,6906,7062,6922,7062,6922,52,0,0,30,0,22,30,0,22,52,0,0,30,0,22,30,0,22,52,0,0,30,0,22,30,0,22,24,94,7,24,94,7,0,6,16,4,6,16,4,0
4,30,2,4,1,1,one_edit,1,52,10848,6998,6968,7010,7062,7026,7062,7026,52,0,0,26,2,24,26,2,24,52,0,0,26,2,24,30,0,22,52,0,0,26,2,24,30,0,22,24,94,7,24,94,7,0,6,16,4,6,16,4,0
4,30,2,8,1,1,one_edit,1,52,10848,6998,6968,7218,7062,7234,7062,7234,52,0,0,6,0,46,0,0,52,52,0,0,6,0,46,20,2,30,52,0,0,6,0,46,20,2,30,24,94,7,24,94,7,0,6,16,4,6,16,4,0
4,30,2,0,1,1,far,1,143,29634,19006,18972,18840,19079,18967,19079,18955,143,0,0,46,97,0,46,97,0,143,0,0,42,64,37,53,64,26,143,0,0,42,68,33,53,68,22,31,107,7,31,107,7,0,45,127,4,41,115,4,4
4,30,2,2,1,1,far,1,143,29634,19006,18972,19126,19079,19253,19079,19241,143,0,0,31,9,103,25,9,109,143,0,0,23,13,107,31,10,102,143,0,0,23,13,107,31,10,102,31,107,7,31,107,7,0,45,127,4,41,115,4,4
4,30,2,4,1,1,far,1,143,29634,19006,18972,19412,19079,19539,19079,19527,143,0,0,10,11,122,6,9,128,143,0,0,10,11,122,25,4,114,143,0,0,10,11,122,25,4,114,31,107,7,31,107,7,0,45,127,4,41,115,4,4
4,30,2,8,1,1,far,1,143,29634,19006,18972,19984,19079,20111,19079,20099,143,0,0,0,2,141,0,0,143,143,0,0,0,2,141,0,0,143,143,0,0,0,2,141,0,0,143,31,107,7,31,107,7,0,45,127,4,41,115,4,4
4,30,2,0,1,1,unchanged,1,13,2730,1664,1664,1658,1664,1664,1664,1664,13,0,0,2,11,0,2,11,0,13,0,0,0,13,0,0,13,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,2,6,3,2,6,3,0
4,30,2,2,1,1,unchanged,1,13,2730,1664,1664,1684,1664,1690,1664,1690,13,0,0,2,0,11,2,0,11,13,0,0,0,0,13,0,0,13,13,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,2,6,3,2,6,3,0
4,30,2,4,1,1,unchanged,1,13,2730,1664,1664,1710,1664,1716,1664,1716,13,0,0,0,0,13,0,0,13,13,0,0,0,0,13,0,0,13,13,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,2,6,3,2,6,3,0
4,30,2,8,1,1,unchanged,1,13,2730,1664,1664,1762,1664,1768,1664,1768,13,0,0,0,0,13,0,0,13,13,0,0,0,0,13,0,0,13,13,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,2,6,3,2,6,3,0
4,30,2,0,1,2,unchanged,0,3,324,348,316,306,348,306,348,306,2,0,1,2,1,0,2,1,0,2,0,1,2,1,0,2,1,0,2,0,1,2,1,0,2,1,0,2,32,16,2,32,16,0,0,0,0,0,0,0,0
4,30,2,2,1,2,unchanged,0,3,324,348,316,312,348,312,348,312,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,32,16,2,32,16,0,0,0,0,0,0,0,0
4,30,2,4,1,2,unchanged,0,3,324,348,316,318,348,318,348,318,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,32,16,2,32,16,0,0,0,0,0,0,0,0
4,30,2,8,1,2,unchanged,0,3,324,348,316,330,348,330,348,330,2,0,1,2,0,1,0,0,3,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,32,16,2,32,16,0,0,0,0,0,0,0,0
4,30,2,0,1,2,one_edit,0,12,1440,1536,1428,1374,1480,1374,1480,1374,8,0,4,12,0,0,12,0,0,8,0,4,12,0,0,12,0,0,8,0,4,12,0,0,12,0,0,10,52,10,10,52,10,0,0,0,0,0,0,0,0
4,30,2,2,1,2,one_edit,0,12,1440,1536,1428,1398,1480,1398,1480,1398,4,2,6,12,0,0,12,0,0,4,2,6,12,0,0,12,0,0,4,2,6,12,0,0,12,0,0,10,52,10,10,52,10,0,0,0,0,0,0,0,0
4,30,2,4,1,2,one_edit,0,12,1440,1536,1428,1422,1480,1422,1480,1422,4,0,8,12,0,0,8,0,4,4,0,8,12,0,0,12,0,0,4,0,8,12,0,0,12,0,0,10,52,10,10,52,10,0,0,0,0,0,0,0,0
4,30,2,8,1,2,one_edit,0,12,1440,1536,1428,1470,1480,1470,1480,1470,2,0,10,8,0,4,0,0,12,2,0,10,8,0,4,6,0,6,2,0,10,8,0,4,6,0,6,10,52,10,10,52,10,0,0,0,0,0,0,0,0
4,30,2,0,1,2,far,0,33,4356,4620,4194,4082,4286,4127,4286,4109,30,0,3,33,0,0,30,3,0,25,2,6,33,0,0,22,5,6,27,2,4,33,0,0,26,3,4,11,92,16,11,92,16,0,11,45,7,7,27,4,6
4,30,2,2,1,2,far,0,33,4356,4620,4194,4148,4286,4193,4286,4175,26,2,5,33,0,0,22,4,7,24,1,8,33,0,0,18,0,15,24,1,8,33,0,0,20,0,13,11,92,16,11,92,16,0,11,45,7,7,27,4,6
4,30,2,4,1,2,far,0,33,4356,4620,4194,4214,4286,4259,4286,4241,24,2,7,33,0,0,14,0,19,24,0,9,33,0,0,15,0,18,24,0,9,33,0,0,15,0,18,11,92,16,11,92,16,0,11,45,7,7,27,4,6
4,30,2,8,1,2,far,0,33,4356,4620,4194,4346,4286,4391,4286,4373,20,3,10,30,0,3,0,0,33,14,5,14,25,2,6,5,0,28,18,3,12,27,2,4,7,0,26,11,92,16,11,92,16,0,11,45,7,7,27,4,6
4,30,2,0,1,2,one_edit,1,52,12960,8588,8464,8164,8636,8202,8636,8202,52,0,0,34,18,0,34,18,0,52,0,0,32,14,6,32,14,6,52,0,0,32,14,6,32,14,6,20,172,14,20,172,14,0,10,38,8,10,38,8,0
4,30,2,2,1,2,one_edit,1,52,12960,8588,8464,8268,8636,8306,8636,8306,52,0,0,34,0,18,34,0,18,52,0,0,32,0,20,30,2,20,52,0,0,32,0,20,30,2,20,20,172,14,20,172,14,0,10,38,8,10,38,8,0
4,30,2,4,1,2,one_edit,1,52,12960,8588,8464,8372,8636,8410,8636,8410,52,0,0,30,2,20,30,2,20,52,0,0,30,2,20,28,2,22,52,0,0,30,2,20,28,2,22,20,172,14,20,172,14,0,10,38,8,10,38,8,0
4,30,2,8,1,2,one_edit,1,52,12960,8588,8464,8580,8636,8618,8636,8618,52,0,0,28,0,24,18,2,32,52,0,0,26,0,26,20,2,30,52,0,0,26,0,26,20,2,30,20,172,14,20,172,14,0,10,38,8,10,38,8,0
4,30,2,0,1,2,far,1,143,35244,23140,22848,22635,23054,22934,23054,22910,143,0,0,55,88,0,54,89,0,143,0,0,42,64,37,51,64,28,143,0,0,42,68,33,51,68,24,29,206,14,29,206,14,0,61,299,9,57,275,9,4
4,30,2,2,1,2,far,1,143,35244,23140,22848,22921,23054,23220,23054,23196,143,0,0,55,0,88,42,2,99,143,0,0,42,0,101,45,0,98,143,0,0,42,0,101,45,0,98,29,206,14,29,206,14,0,61,299,9,57,275,9,4
4,30,2,4,1,2,far,1,143,35244,23140,22848,23207,23054,23506,23054,23482,143,0,0,42,7,94,26,6,111,143,0,0,31,11,101,27,16,100,143,0,0,31,11,101,27,16,100,29,206,14,29,206,14,0,61,299,9,57,275,9,4
4,30,2,8,1,2,far,1,143,35244,23140,22848,23779,23054,24078,23054,24054,143,0,0,33,0,110,0,0,143,143,0,0,23,6,114,10,0,133,143,0,0,23,6,114,10,0,133,29,206,14,29,206,14,0,61,299,9,57,275,9,4
4,30,2,0,1,2,unchanged,1,13,3276,1976,1968,1958,1976,1976,1976,1976,13,0,0,2,11,0,2,11,0,13,0,0,0,13,0,0,13,0,13,0,0,0,13,0,0,13,0,2,8,4,2,8,4,0,2,18,9,2,18,9,0
4,30,2,2,1,2,unchanged,1,13,3276,1976,1968,1984,1976,2002,1976,2002,13,0,0,2,0,11,2,0,11,13,0,0,0,0,13,0,0,13,13,0,0,0,0,13,0,0,13,2,8,4,2,8,4,0,2,18,9,2,18,9,0
4,30,2,4,1,2,unchanged,1,13,3276,1976,1968,2010,1976,2028,1976,2028,13,0,0,2,0,11,2,0,11,13,0,0,0,0,13,0,0,13,13,0,0,0,0,13,0,0,13,2,8,4,2,8,4,0,2,18,9,2,18,9,0
4,30,2,8,1,2,unchanged,1,13,3276,1976,1968,2062,1976,2080,1976,2080,13,0,0,2,0,11,0,0,13,13,0,0,0,0,13,0,0,13,13,0,0,0,0,13,0,0,13,2,8,4,2,8,4,0,2,18,9,2,18,9,0
4,30,2,0,1,4,unchanged,0,3,432,456,376,366,456,366,456,366,2,0,1,2,1,0,2,1,0,2,0,1,2,1,0,2,1,0,2,0,1,2,1,0,2,1,0,2,80,40,2,80,40,0,0,0,0,0,0,0,0
4,30,2,2,1,4,unchanged,0,3,432,456,376,372,456,372,456,372,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,80,40,2,80,40,0,0,0,0,0,0,0,0
4,30,2,4,1,4,unchanged,0,3,432,456,376,378,456,378,456,378,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,80,40,2,80,40,0,0,0,0,0,0,0,0
4,30,2,8,1,4,unchanged,0,3,432,456,376,390,456,390,456,390,2,0,1,2,0,1,0,0,3,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,80,40,2,80,40,0,0,0,0,0,0,0,0
4,30,2,0,1,4,one_edit,0,12,2016,2112,1800,1746,1984,1746,1984,1746,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,10,184,28,10,184,28,0,0,0,0,0,0,0,0
4,30,2,2,1,4,one_edit,0,12,2016,2112,1800,1770,1984,1770,1984,1770,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,10,184,28,10,184,28,0,0,0,0,0,0,0,0
4,30,2,4,1,4,one_edit,0,12,2016,2112,1800,1794,1984,1794,1984,1794,12,0,0,12,0,0,8,0,4,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,10,184,28,10,184,28,0,0,0,0,0,0,0,0
4,30,2,8,1,4,one_edit,0,12,2016,2112,1800,1842,1984,1842,1984,1842,12,0,0,12,0,0,0,0,12,12,0,0,12,0,0,10,0,2,12,0,0,12,0,0,10,0,2,10,184,28,10,184,28,0,0,0,0,0,0,0,0
4,30,2,0,1,4,far,0,33,6336,6600,5484,5372,5756,5473,5756,5431,33,0,0,33,0,0,30,3,0,33,0,0,33,0,0,22,3,8,33,0,0,33,0,0,26,3,4,11,272,40,11,272,40,0,11,101,13,7,59,12,6
4,30,2,2,1,4,far,0,33,6336,6600,5484,5438,5756,5539,5756,5497,33,0,0,33,0,0,22,4,7,33,0,0,33,0,0,18,0,15,33,0,0,33,0,0,20,0,13,11,272,40,11,272,40,0,11,101,13,7,59,12,6
