n,A,B,dispatch,trace,K,shift,useful_inheritance,cases,same_task_map,revision_changed_macro,replacement_changed_macro,sum_uncompiled,sum_frozen,sum_replace,sum_revisable,revision_win_uncompiled,revision_tie_uncompiled,revision_loss_uncompiled,max_saving_uncompiled,max_excess_uncompiled,revision_win_frozen,revision_tie_frozen,revision_loss_frozen,max_saving_frozen,max_excess_frozen,revision_win_replace,revision_tie_replace,revision_loss_replace,max_saving_replace,max_excess_replace
11,30,110,4,4,1,unchanged,1,16,16,0,0,5760,2432,2432,2496,16,0,0,204,-204,0,0,16,-4,4,0,0,16,-4,4
11,30,110,4,4,1,one_edit,1,64,0,64,64,23040,11264,10240,10176,64,0,0,201,-201,64,0,0,17,-17,64,0,0,1,-1
11,30,110,4,4,1,far,1,176,0,176,176,63360,30520,28160,28512,176,0,0,199,-196,170,6,0,15,0,0,0,176,-1,4
11,30,110,4,4,4,unchanged,1,16,16,0,0,7680,3200,3200,3264,16,0,0,276,-276,0,0,16,-4,4,0,0,16,-4,4
11,30,110,4,4,4,one_edit,1,64,0,64,64,30720,18944,13312,13248,64,0,0,273,-273,64,0,0,89,-89,64,0,0,1,-1
11,30,110,4,4,4,far,1,176,0,176,176,84480,50272,36608,36960,176,0,0,271,-268,176,0,0,87,-36,0,0,176,-1,4
11,30,110,4,4,16,unchanged,1,16,16,0,0,15360,6272,6272,6336,16,0,0,564,-564,0,0,16,-4,4,0,0,16,-4,4
11,30,110,4,4,16,one_edit,1,64,0,64,64,61440,49664,25600,25536,64,0,0,561,-561,64,0,0,377,-377,64,0,0,1,-1
11,30,110,4,4,16,far,1,176,0,176,176,168960,129280,70400,70752,176,0,0,559,-556,176,0,0,375,-180,0,0,176,-1,4
11,30,110,4,8,1,unchanged,1,16,16,0,0,5760,2432,2432,2560,16,0,0,200,-200,0,0,16,-8,8,0,0,16,-8,8
11,30,110,4,8,1,one_edit,1,64,0,64,64,23040,11264,10240,10432,64,0,0,197,-197,64,0,0,13,-13,0,0,64,-3,3
11,30,110,4,8,1,far,1,176,0,176,176,63360,30520,28160,29216,176,0,0,195,-192,138,0,38,11,4,0,0,176,-5,8
11,30,110,4,8,4,unchanged,1,16,16,0,0,7680,3200,3200,3328,16,0,0,272,-272,0,0,16,-8,8,0,0,16,-8,8
11,30,110,4,8,4,one_edit,1,64,0,64,64,30720,18944,13312,13504,64,0,0,269,-269,64,0,0,85,-85,0,0,64,-3,3
11,30,110,4,8,4,far,1,176,0,176,176,84480,50272,36608,37664,176,0,0,267,-264,176,0,0,83,-32,0,0,176,-5,8
11,30,110,4,8,16,unchanged,1,16,16,0,0,15360,6272,6272,6400,16,0,0,560,-560,0,0,16,-8,8,0,0,16,-8,8
11,30,110,4,8,16,one_edit,1,64,0,64,64,61440,49664,25600,25792,64,0,0,557,-557,64,0,0,373,-373,0,0,64,-3,3
11,30,110,4,8,16,far,1,176,0,176,176,168960,129280,70400,71456,176,0,0,555,-552,176,0,0,371,-176,0,0,176,-5,8
11,51,170,0,0,1,unchanged,0,16,16,0,0,576,704,704,704,0,0,16,-8,8,0,16,0,0,0,0,16,0,0,0
11,51,170,0,0,1,one_edit,0,64,0,0,0,2304,2816,2816,2816,0,0,64,-8,8,0,64,0,0,0,0,64,0,0,0
11,51,170,0,0,1,far,0,176,54,0,0,6336,7744,7744,7744,0,0,176,-8,8,0,176,0,0,0,0,176,0,0,0
11,51,170,0,0,4,unchanged,0,16,16,0,0,768,896,896,896,0,0,16,-8,8,0,16,0,0,0,0,16,0,0,0
11,51,170,0,0,4,one_edit,0,64,0,0,0,3072,3584,3584,3584,0,0,64,-8,8,0,64,0,0,0,0,64,0,0,0
11,51,170,0,0,4,far,0,176,54,0,0,8448,9856,9856,9856,0,0,176,-8,8,0,176,0,0,0,0,176,0,0,0
11,51,170,0,0,16,unchanged,0,16,16,0,0,1536,1664,1664,1664,0,0,16,-8,8,0,16,0,0,0,0,16,0,0,0
11,51,170,0,0,16,one_edit,0,64,0,0,0,6144,6656,6656,6656,0,0,64,-8,8,0,64,0,0,0,0,64,0,0,0
11,51,170,0,0,16,far,0,176,54,0,0,16896,18304,18304,18304,0,0,176,-8,8,0,176,0,0,0,0,176,0,0,0
11,51,170,0,2,1,unchanged,0,16,16,0,0,576,704,704,736,0,0,16,-10,10,0,0,16,-2,2,0,0,16,-2,2
11,51,170,0,2,1,one_edit,0,64,0,0,0,2304,2816,2816,2944,0,0,64,-10,10,0,0,64,-2,2,0,0,64,-2,2
11,51,170,0,2,1,far,0,176,54,0,0,6336,7744,7744,8096,0,0,176,-10,10,0,0,176,-2,2,0,0,176,-2,2
11,51,170,0,2,4,unchanged,0,16,16,0,0,768,896,896,928,0,0,16,-10,10,0,0,16,-2,2,0,0,16,-2,2
11,51,170,0,2,4,one_edit,0,64,0,0,0,3072,3584,3584,3712,0,0,64,-10,10,0,0,64,-2,2,0,0,64,-2,2
11,51,170,0,2,4,far,0,176,54,0,0,8448,9856,9856,10208,0,0,176,-10,10,0,0,176,-2,2,0,0,176,-2,2
11,51,170,0,2,16,unchanged,0,16,16,0,0,1536,1664,1664,1696,0,0,16,-10,10,0,0,16,-2,2,0,0,16,-2,2
11,51,170,0,2,16,one_edit,0,64,0,0,0,6144,6656,6656,6784,0,0,64,-10,10,0,0,64,-2,2,0,0,64,-2,2
11,51,170,0,2,16,far,0,176,54,0,0,16896,18304,18304,18656,0,0,176,-10,10,0,0,176,-2,2,0,0,176,-2,2
11,51,170,0,4,1,unchanged,0,16,16,0,0,576,704,704,768,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
11,51,170,0,4,1,one_edit,0,64,0,0,0,2304,2816,2816,3072,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
11,51,170,0,4,1,far,0,176,54,0,0,6336,7744,7744,8448,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
11,51,170,0,4,4,unchanged,0,16,16,0,0,768,896,896,960,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
11,51,170,0,4,4,one_edit,0,64,0,0,0,3072,3584,3584,3840,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
11,51,170,0,4,4,far,0,176,54,0,0,8448,9856,9856,10560,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
11,51,170,0,4,16,unchanged,0,16,16,0,0,1536,1664,1664,1728,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
11,51,170,0,4,16,one_edit,0,64,0,0,0,6144,6656,6656,6912,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
11,51,170,0,4,16,far,0,176,54,0,0,16896,18304,18304,19008,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
11,51,170,0,8,1,unchanged,0,16,16,0,0,576,704,704,832,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
11,51,170,0,8,1,one_edit,0,64,0,0,0,2304,2816,2816,3328,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
11,51,170,0,8,1,far,0,176,54,0,0,6336,7744,7744,9152,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
11,51,170,0,8,4,unchanged,0,16,16,0,0,768,896,896,1024,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
11,51,170,0,8,4,one_edit,0,64,0,0,0,3072,3584,3584,4096,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
11,51,170,0,8,4,far,0,176,54,0,0,8448,9856,9856,11264,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
11,51,170,0,8,16,unchanged,0,16,16,0,0,1536,1664,1664,1792,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
11,51,170,0,8,16,one_edit,0,64,0,0,0,6144,6656,6656,7168,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
11,51,170,0,8,16,far,0,176,54,0,0,16896,18304,18304,19712,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
11,51,170,1,0,1,unchanged,0,11,11,0,0,576,664,664,664,0,0,11,-8,8,0,11,0,0,0,0,11,0,0,0
11,51,170,1,0,1,one_edit,0,44,0,0,0,2352,2704,2704,2704,0,0,44,-8,8,0,44,0,0,0,0,44,0,0,0
11,51,170,1,0,1,far,0,121,42,6,0,6672,7640,7640,7634,0,0,121,-7,8,6,115,0,1,0,6,115,0,1,0
11,51,170,1,0,1,far,1,55,12,0,0,6000,5166,5166,5166,55,0,0,43,-8,0,55,0,0,0,0,55,0,0,0
11,51,170,1,0,1,one_edit,1,20,0,4,0,2256,1956,1956,1944,20,0,0,43,-8,4,16,0,3,0,4,16,0,3,0
11,51,170,1,0,1,unchanged,1,5,5,0,0,576,490,490,490,5,0,0,46,-10,0,5,0,0,0,0,5,0,0,0
11,51,170,1,0,4,unchanged,0,11,11,6,6,768,856,832,814,0,0,11,-1,8,6,5,0,7,0,6,5,0,3,0
11,51,170,1,0,4,one_edit,0,44,0,24,24,3264,3616,3520,3472,0,0,44,-1,8,24,20,0,7,0,24,20,0,3,0
11,51,170,1,0,4,far,0,121,42,91,91,9792,10760,10264,10088,11,0,110,11,8,91,30,0,19,0,80,41,0,3,0
11,51,170,1,0,4,far,1,55,12,24,12,7104,6144,6096,6024,55,0,0,52,-8,24,31,0,9,0,24,31,0,5,0
11,51,170,1,0,4,one_edit,1,20,0,16,16,2880,2544,2432,2352,20,0,0,52,-17,16,4,0,21,0,16,4,0,5,0
11,51,170,1,0,4,unchanged,1,5,5,4,0,768,640,640,636,5,0,0,64,-17,4,1,0,1,0,4,1,0,1,0
11,51,170,1,0,16,unchanged,0,11,11,6,6,1536,1624,1384,1366,6,0,5,35,8,6,5,0,43,0,6,5,0,3,0
11,51,170,1,0,16,one_edit,0,44,0,24,24,6912,7264,6304,6256,24,0,20,35,8,24,20,0,43,0,24,20,0,3,0
11,51,170,1,0,16,far,0,121,42,91,91,22272,23240,19072,18896,91,0,30,83,8,91,30,0,91,0,80,41,0,3,0
11,51,170,1,0,16,far,1,55,12,24,24,11520,10056,9480,9360,55,0,0,88,-8,24,31,0,45,0,24,31,0,5,0
11,51,170,1,0,16,one_edit,1,20,0,16,16,5376,4896,4064,3984,20,0,0,101,-53,16,4,0,93,0,16,4,0,5,0
11,51,170,1,0,16,unchanged,1,5,5,4,4,1536,1240,1208,1188,5,0,0,136,-53,4,1,0,13,0,4,1,0,5,0
11,51,170,1,2,1,unchanged,0,11,11,0,0,576,664,664,686,0,0,11,-10,10,0,0,11,-2,2,0,0,11,-2,2
11,51,170,1,2,1,one_edit,0,44,0,0,0,2352,2704,2704,2792,0,0,44,-10,10,0,0,44,-2,2,0,0,44,-2,2
11,51,170,1,2,1,far,0,121,42,6,0,6672,7640,7640,7876,0,0,121,-9,10,0,0,121,-1,2,0,0,121,-1,2
11,51,170,1,2,1,far,1,55,12,0,0,6000,5166,5166,5276,55,0,0,41,-6,0,0,55,-2,2,0,0,55,-2,2
11,51,170,1,2,1,one_edit,1,20,0,4,0,2256,1956,1956,1984,20,0,0,41,-6,4,0,16,1,2,4,0,16,1,2
11,51,170,1,2,1,unchanged,1,5,5,0,0,576,490,490,500,5,0,0,44,-8,0,0,5,-2,2,0,0,5,-2,2
11,51,170,1,2,4,unchanged,0,11,11,6,6,768,856,832,836,0,0,11,-3,10,6,0,5,5,2,6,0,5,1,2
11,51,170,1,2,4,one_edit,0,44,0,24,24,3264,3616,3520,3560,0,0,44,-3,10,24,0,20,5,2,12,0,32,1,2
11,51,170,1,2,4,far,0,121,42,91,91,9792,10760,10264,10330,11,0,110,9,10,91,0,30,17,2,48,0,73,1,2
11,51,170,1,2,4,far,1,55,12,24,12,7104,6144,6096,6134,55,0,0,50,-6,12,0,43,7,2,12,0,43,3,2
11,51,170,1,2,4,one_edit,1,20,0,16,16,2880,2544,2432,2392,20,0,0,50,-15,16,0,4,19,2,16,0,4,3,2
11,51,170,1,2,4,unchanged,1,5,5,4,0,768,640,640,646,5,0,0,62,-15,0,0,5,-1,2,0,0,5,-1,2
11,51,170,1,2,16,unchanged,0,11,11,6,6,1536,1624,1384,1388,6,0,5,33,10,6,0,5,41,2,6,0,5,1,2
11,51,170,1,2,16,one_edit,0,44,0,24,24,6912,7264,6304,6344,24,0,20,33,10,24,0,20,41,2,12,0,32,1,2
11,51,170,1,2,16,far,0,121,42,91,91,22272,23240,19072,19138,91,0,30,81,10,91,0,30,89,2,48,0,73,1,2
11,51,170,1,2,16,far,1,55,12,24,24,11520,10056,9480,9470,55,0,0,86,-6,24,0,31,43,2,24,0,31,3,2
11,51,170,1,2,16,one_edit,1,20,0,16,16,5376,4896,4064,4024,20,0,0,99,-51,16,0,4,91,2,16,0,4,3,2
11,51,170,1,2,16,unchanged,1,5,5,4,4,1536,1240,1208,1198,5,0,0,134,-51,4,0,1,11,2,4,0,1,3,2
11,51,170,1,4,1,unchanged,0,11,11,0,0,576,664,664,708,0,0,11,-12,12,0,0,11,-4,4,0,0,11,-4,4
11,51,170,1,4,1,one_edit,0,44,0,0,0,2352,2704,2704,2880,0,0,44,-12,12,0,0,44,-4,4,0,0,44,-4,4
11,51,170,1,4,1,far,0,121,42,6,0,6672,7640,7640,8118,0,0,121,-11,12,0,0,121,-3,4,0,0,121,-3,4
11,51,170,1,4,1,far,1,55,12,0,0,6000,5166,5166,5386,55,0,0,39,-4,0,0,55,-4,4,0,0,55,-4,4
11,51,170,1,4,1,one_edit,1,20,0,4,0,2256,1956,1956,2024,20,0,0,39,-4,0,0,20,-1,4,0,0,20,-1,4
11,51,170,1,4,1,unchanged,1,5,5,0,0,576,490,490,510,5,0,0,42,-6,0,0,5,-4,4,0,0,5,-4,4
11,51,170,1,4,4,unchanged,0,11,11,6,6,768,856,832,858,0,0,11,-5,12,6,0,5,3,4,0,0,11,-1,4
11,51,170,1,4,4,one_edit,0,44,0,24,24,3264,3616,3520,3648,0,0,44,-5,12,24,0,20,3,4,0,0,44,-1,4
11,51,170,1,4,4,far,0,121,42,91,91,9792,10760,10264,10572,11,0,110,7,12,81,10,30,15,4,0,0,121,-1,4
11,51,170,1,4,4,far,1,55,12,24,12,7104,6144,6096,6244,55,0,0,48,-4,12,0,43,5,4,12,0,43,1,4
11,51,170,1,4,4,one_edit,1,20,0,16,16,2880,2544,2432,2432,20,0,0,48,-13,16,0,4,17,4,16,0,4,1,4
11,51,170,1,4,4,unchanged,1,5,5,4,0,768,640,640,656,5,0,0,60,-13,0,0,5,-3,4,0,0,5,-3,4
11,51,170,1,4,16,unchanged,0,11,11,6,6,1536,1624,1384,1410,6,0,5,31,12,6,0,5,39,4,0,0,11,-1,4
11,51,170,1,4,16,one_edit,0,44,0,24,24,6912,7264,6304,6432,24,0,20,31,12,24,0,20,39,4,0,0,44,-1,4
11,51,170,1,4,16,far,0,121,42,91,91,22272,23240,19072,19380,91,0,30,79,12,91,0,30,87,4,0,0,121,-1,4
11,51,170,1,4,16,far,1,55,12,24,24,11520,10056,9480,9580,55,0,0,84,-4,24,0,31,41,4,24,0,31,1,4
11,51,170,1,4,16,one_edit,1,20,0,16,16,5376,4896,4064,4064,20,0,0,97,-49,16,0,4,89,4,16,0,4,1,4
11,51,170,1,4,16,unchanged,1,5,5,4,4,1536,1240,1208,1208,5,0,0,132,-49,4,0,1,9,4,4,0,1,1,4
11,51,170,1,8,1,unchanged,0,11,11,0,0,576,664,664,752,0,0,11,-16,16,0,0,11,-8,8,0,0,11,-8,8
11,51,170,1,8,1,one_edit,0,44,0,0,0,2352,2704,2704,3056,0,0,44,-16,16,0,0,44,-8,8,0,0,44,-8,8
11,51,170,1,8,1,far,0,121,42,6,0,6672,7640,7640,8602,0,0,121,-15,16,0,0,121,-7,8,0,0,121,-7,8
11,51,170,1,8,1,far,1,55,12,0,0,6000,5166,5166,5606,23,32,0,35,0,0,0,55,-8,8,0,0,55,-8,8
11,51,170,1,8,1,one_edit,1,20,0,4,0,2256,1956,1956,2104,8,12,0,35,0,0,0,20,-5,8,0,0,20,-5,8
11,51,170,1,8,1,unchanged,1,5,5,0,0,576,490,490,530,5,0,0,38,-2,0,0,5,-8,8,0,0,5,-8,8
11,51,170,1,8,4,unchanged,0,11,11,6,6,768,856,832,902,0,0,11,-9,16,0,0,11,-1,8,0,0,11,-5,8
11,51,170,1,8,4,one_edit,0,44,0,24,24,3264,3616,3520,3824,0,0,44,-9,16,0,0,44,-1,8,0,0,44,-5,8
11,51,170,1,8,4,far,0,121,42,91,91,9792,10760,10264,11056,10,1,110,3,16,11,0,110,11,8,0,0,121,-5,8
11,51,170,1,8,4,far,1,55,12,24,12,7104,6144,6096,6464,35,20,0,44,0,12,0,43,1,8,0,0,55,-3,8
11,51,170,1,8,4,one_edit,1,20,0,16,16,2880,2544,2432,2512,20,0,0,44,-9,16,0,4,13,8,0,0,20,-3,8
11,51,170,1,8,4,unchanged,1,5,5,4,0,768,640,640,676,5,0,0,56,-9,0,0,5,-7,8,0,0,5,-7,8
11,51,170,1,8,16,unchanged,0,11,11,6,6,1536,1624,1384,1454,6,0,5,27,16,6,0,5,35,8,0,0,11,-5,8
11,51,170,1,8,16,one_edit,0,44,0,24,24,6912,7264,6304,6608,24,0,20,27,16,24,0,20,35,8,0,0,44,-5,8
11,51,170,1,8,16,far,0,121,42,91,91,22272,23240,19072,19864,91,0,30,75,16,91,0,30,83,8,0,0,121,-5,8
11,51,170,1,8,16,far,1,55,12,24,24,11520,10056,9480,9800,35,20,0,80,0,24,0,31,37,8,0,0,55,-3,8
11,51,170,1,8,16,one_edit,1,20,0,16,16,5376,4896,4064,4144,20,0,0,93,-45,16,0,4,85,8,0,0,20,-3,8
11,51,170,1,8,16,unchanged,1,5,5,4,4,1536,1240,1208,1228,5,0,0,128,-45,4,0,1,5,8,0,0,5,-3,8
11,51,170,2,0,1,unchanged,0,11,11,6,0,864,952,952,946,0,0,11,-7,8,6,5,0,1,0,6,5,0,1,0
11,51,170,2,0,1,one_edit,0,44,0,12,0,3528,3880,3880,3844,0,0,44,-5,8,12,32,0,3,0,12,32,0,3,0
11,51,170,2,0,1,far,0,121,42,69,11,10008,10976,10932,10828,0,0,121,-1,8,69,52,0,7,0,68,53,0,3,0
11,51,170,2,0,1,far,1,55,12,12,0,9000,6164,6164,6128,55,0,0,94,-40,12,43,0,3,0,12,43,0,3,0
11,51,170,2,0,1,one_edit,1,20,0,16,4,3384,2368,2352,2296,20,0,0,94,-43,16,4,0,9,0,16,4,0,5,0
11,51,170,2,0,1,unchanged,1,5,5,0,0,864,580,580,580,5,0,0,100,-46,0,5,0,0,0,0,5,0,0,0
11,51,170,2,0,4,unchanged,0,11,11,6,6,1152,1240,1144,1126,6,0,5,11,8,6,5,0,19,0,6,5,0,3,0
11,51,170,2,0,4,one_edit,0,44,0,24,24,4896,5248,4864,4792,24,0,20,13,8,24,20,0,21,0,24,20,0,5,0
11,51,170,2,0,4,far,0,121,42,91,91,14688,15656,13936,13700,91,0,30,35,8,91,30,0,43,0,84,37,0,5,0
11,51,170,2,0,4,far,1,55,12,12,12,10656,7496,7304,7244,55,0,0,112,-40,12,43,0,21,0,12,43,0,5,0
11,51,170,2,0,4,one_edit,1,20,0,16,16,4320,3232,2880,2800,20,0,0,112,-61,16,4,0,45,0,16,4,0,5,0
11,51,170,2,0,4,unchanged,1,5,5,0,0,1152,760,760,760,5,0,0,136,-64,0,5,0,0,0,0,5,0,0,0
11,51,170,2,0,16,unchanged,0,11,11,6,6,2304,2392,1864,1846,6,0,5,83,8,6,5,0,91,0,6,5,0,3,0
11,51,170,2,0,16,one_edit,0,44,0,24,24,10368,10720,8608,8536,24,0,20,85,8,24,20,0,93,0,24,20,0,5,0
11,51,170,2,0,16,far,0,121,42,91,91,33408,34376,25312,25076,91,0,30,179,8,91,30,0,187,0,84,37,0,5,0
11,51,170,2,0,16,far,1,55,12,12,12,17280,12824,11768,11708,55,0,0,184,-40,12,43,0,93,0,12,43,0,5,0
11,51,170,2,0,16,one_edit,1,20,0,16,16,8064,6688,4896,4816,20,0,0,229,-133,16,4,0,189,0,16,4,0,5,0
11,51,170,2,0,16,unchanged,1,5,5,0,0,2304,1480,1480,1480,5,0,0,280,-136,0,5,0,0,0,0,5,0,0,0
11,51,170,2,2,1,unchanged,0,11,11,6,0,864,952,952,968,0,0,11,-9,10,0,0,11,-1,2,0,0,11,-1,2
11,51,170,2,2,1,one_edit,0,44,0,12,0,3528,3880,3880,3932,0,0,44,-7,10,12,0,32,1,2,12,0,32,1,2
11,51,170,2,2,1,far,0,121,42,69,11,10008,10976,10932,11070,0,0,121,-3,10,23,0,98,5,2,18,0,103,1,2
11,51,170,2,2,1,far,1,55,12,12,0,9000,6164,6164,6238,55,0,0,92,-38,12,0,43,1,2,12,0,43,1,2
11,51,170,2,2,1,one_edit,1,20,0,16,4,3384,2368,2352,2336,20,0,0,92,-41,16,0,4,7,2,16,0,4,3,2
11,51,170,2,2,1,unchanged,1,5,5,0,0,864,580,580,590,5,0,0,98,-44,0,0,5,-2,2,0,0,5,-2,2
11,51,170,2,2,4,unchanged,0,11,11,6,6,1152,1240,1144,1148,6,0,5,9,10,6,0,5,17,2,6,0,5,1,2
11,51,170,2,2,4,one_edit,0,44,0,24,24,4896,5248,4864,4880,24,0,20,11,10,24,0,20,19,2,12,0,32,3,2
11,51,170,2,2,4,far,0,121,42,91,91,14688,15656,13936,13942,91,0,30,33,10,91,0,30,41,2,64,0,57,3,2
11,51,170,2,2,4,far,1,55,12,12,12,10656,7496,7304,7354,55,0,0,110,-38,12,0,43,19,2,12,0,43,3,2
11,51,170,2,2,4,one_edit,1,20,0,16,16,4320,3232,2880,2840,20,0,0,110,-59,16,0,4,43,2,16,0,4,3,2
11,51,170,2,2,4,unchanged,1,5,5,0,0,1152,760,760,770,5,0,0,134,-62,0,0,5,-2,2,0,0,5,-2,2
11,51,170,2,2,16,unchanged,0,11,11,6,6,2304,2392,1864,1868,6,0,5,81,10,6,0,5,89,2,6,0,5,1,2
11,51,170,2,2,16,one_edit,0,44,0,24,24,10368,10720,8608,8624,24,0,20,83,10,24,0,20,91,2,12,0,32,3,2
11,51,170,2,2,16,far,0,121,42,91,91,33408,34376,25312,25318,91,0,30,177,10,91,0,30,185,2,64,0,57,3,2
11,51,170,2,2,16,far,1,55,12,12,12,17280,12824,11768,11818,55,0,0,182,-38,12,0,43,91,2,12,0,43,3,2
11,51,170,2,2,16,one_edit,1,20,0,16,16,8064,6688,4896,4856,20,0,0,227,-131,16,0,4,187,2,16,0,4,3,2
11,51,170,2,2,16,unchanged,1,5,5,0,0,2304,1480,1480,1490,5,0,0,278,-134,0,0,5,-2,2,0,0,5,-2,2
11,51,170,2,4,1,unchanged,0,11,11,6,0,864,952,952,990,0,0,11,-11,12,0,0,11,-3,4,0,0,11,-3,4
11,51,170,2,4,1,one_edit,0,44,0,12,0,3528,3880,3880,4020,0,0,44,-9,12,0,0,44,-1,4,0,0,44,-1,4
11,51,170,2,4,1,far,0,121,42,69,11,10008,10976,10932,11312,0,0,121,-5,12,10,1,110,3,4,0,0,121,-1,4
11,51,170,2,4,1,far,1,55,12,12,0,9000,6164,6164,6348,55,0,0,90,-36,0,0,55,-1,4,0,0,55,-1,4
11,51,170,2,4,1,one_edit,1,20,0,16,4,3384,2368,2352,2376,20,0,0,90,-39,4,0,16,5,4,4,0,16,1,4
11,51,170,2,4,1,unchanged,1,5,5,0,0,864,580,580,600,5,0,0,96,-42,0,0,5,-4,4,0,0,5,-4,4
11,51,170,2,4,4,unchanged,0,11,11,6,6,1152,1240,1144,1170,6,0,5,7,12,6,0,5,15,4,0,0,11,-1,4
11,51,170,2,4,4,one_edit,0,44,0,24,24,4896,5248,4864,4968,24,0,20,9,12,24,0,20,17,4,12,0,32,1,4
11,51,170,2,4,4,far,0,121,42,91,91,14688,15656,13936,14184,91,0,30,31,12,91,0,30,39,4,12,0,109,1,4
11,51,170,2,4,4,far,1,55,12,12,12,10656,7496,7304,7464,55,0,0,108,-36,12,0,43,17,4,12,0,43,1,4
11,51,170,2,4,4,one_edit,1,20,0,16,16,4320,3232,2880,2880,20,0,0,108,-57,16,0,4,41,4,16,0,4,1,4
11,51,170,2,4,4,unchanged,1,5,5,0,0,1152,760,760,780,5,0,0,132,-60,0,0,5,-4,4,0,0,5,-4,4
11,51,170,2,4,16,unchanged,0,11,11,6,6,2304,2392,1864,1890,6,0,5,79,12,6,0,5,87,4,0,0,11,-1,4
11,51,170,2,4,16,one_edit,0,44,0,24,24,10368,10720,8608,8712,24,0,20,81,12,24,0,20,89,4,12,0,32,1,4
11,51,170,2,4,16,far,0,121,42,91,91,33408,34376,25312,25560,91,0,30,175,12,91,0,30,183,4,12,0,109,1,4
11,51,170,2,4,16,far,1,55,12,12,12,17280,12824,11768,11928,55,0,0,180,-36,12,0,43,89,4,12,0,43,1,4
11,51,170,2,4,16,one_edit,1,20,0,16,16,8064,6688,4896,4896,20,0,0,225,-129,16,0,4,185,4,16,0,4,1,4
11,51,170,2,4,16,unchanged,1,5,5,0,0,2304,1480,1480,1500,5,0,0,276,-132,0,0,5,-4,4,0,0,5,-4,4
11,51,170,2,8,1,unchanged,0,11,11,6,0,864,952,952,1034,0,0,11,-15,16,0,0,11,-7,8,0,0,11,-7,8
11,51,170,2,8,1,one_edit,0,44,0,12,0,3528,3880,3880,4196,0,0,44,-13,16,0,0,44,-5,8,0,0,44,-5,8
11,51,170,2,8,1,far,0,121,42,69,11,10008,10976,10932,11796,0,0,121,-9,16,0,0,121,-1,8,0,0,121,-5,8
11,51,170,2,8,1,far,1,55,12,12,0,9000,6164,6164,6568,55,0,0,86,-32,0,0,55,-5,8,0,0,55,-5,8
11,51,170,2,8,1,one_edit,1,20,0,16,4,3384,2368,2352,2456,20,0,0,86,-35,4,0,16,1,8,0,0,20,-3,8
11,51,170,2,8,1,unchanged,1,5,5,0,0,864,580,580,620,5,0,0,92,-38,0,0,5,-8,8,0,0,5,-8,8
11,51,170,2,8,4,unchanged,0,11,11,6,6,1152,1240,1144,1214,6,0,5,3,16,6,0,5,11,8,0,0,11,-5,8
11,51,170,2,8,4,one_edit,0,44,0,24,24,4896,5248,4864,5144,24,0,20,5,16,24,0,20,13,8,0,0,44,-3,8
11,51,170,2,8,4,far,0,121,42,91,91,14688,15656,13936,14668,85,6,30,27,16,91,0,30,35,8,0,0,121,-3,8
11,51,170,2,8,4,far,1,55,12,12,12,10656,7496,7304,7684,55,0,0,104,-32,12,0,43,13,8,0,0,55,-3,8
11,51,170,2,8,4,one_edit,1,20,0,16,16,4320,3232,2880,2960,20,0,0,104,-53,16,0,4,37,8,0,0,20,-3,8
11,51,170,2,8,4,unchanged,1,5,5,0,0,1152,760,760,800,5,0,0,128,-56,0,0,5,-8,8,0,0,5,-8,8
11,51,170,2,8,16,unchanged,0,11,11,6,6,2304,2392,1864,1934,6,0,5,75,16,6,0,5,83,8,0,0,11,-5,8
11,51,170,2,8,16,one_edit,0,44,0,24,24,10368,10720,8608,8888,24,0,20,77,16,24,0,20,85,8,0,0,44,-3,8
11,51,170,2,8,16,far,0,121,42,91,91,33408,34376,25312,26044,91,0,30,171,16,91,0,30,179,8,0,0,121,-3,8
11,51,170,2,8,16,far,1,55,12,12,12,17280,12824,11768,12148,55,0,0,176,-32,12,0,43,85,8,0,0,55,-3,8
11,51,170,2,8,16,one_edit,1,20,0,16,16,8064,6688,4896,4976,20,0,0,221,-125,16,0,4,181,8,0,0,20,-3,8
11,51,170,2,8,16,unchanged,1,5,5,0,0,2304,1480,1480,1520,5,0,0,272,-128,0,0,5,-8,8,0,0,5,-8,8
11,51,170,4,0,1,unchanged,0,5,5,0,0,360,400,400,400,0,0,5,-8,8,0,5,0,0,0,0,5,0,0,0
