m,a,b,k,primitive_m,physical_flips,rule,off_code,outer_conflicts,witness_input,witness_other,witness_output
4,7,1,3,4,2,-1,128,0,0,-1,14
4,7,2,1,4,2,-1,8,0,0,-1,11
4,7,2,2,4,2,-1,30,0,0,-1,13
4,7,2,3,4,2,-1,110,0,0,-1,14
4,7,3,1,4,1,-1,6,0,0,-1,11
4,7,3,2,4,1,-1,31,0,0,-1,13
4,7,3,3,4,1,-1,121,0,0,-1,14
4,7,4,1,4,2,-1,8,0,0,-1,11
4,7,4,2,4,2,-1,32,0,0,-1,13
4,7,4,3,4,2,-1,128,0,0,-1,14
4,7,5,1,4,1,-1,8,0,0,-1,11
4,7,5,2,4,1,-1,16,0,0,-1,13
4,7,5,3,4,1,-1,128,0,0,-1,14
4,7,6,1,4,1,-1,8,0,0,-1,11
4,7,6,2,4,1,-1,32,0,0,-1,13
4,7,6,3,4,1,-1,128,0,0,-1,14
4,7,8,1,4,4,-1,8,0,0,-1,11
4,7,8,2,4,4,-1,24,0,0,-1,13
4,7,8,3,4,4,-1,126,0,0,-1,14
4,7,9,1,4,3,-1,8,0,0,-1,11
4,7,9,2,4,3,-1,32,0,0,-1,13
4,7,9,3,4,3,-1,128,0,0,-1,14
4,7,10,1,4,3,-1,7,0,0,-1,11
4,7,10,2,4,3,-1,20,0,0,-1,13
4,7,10,3,4,3,-1,122,0,0,-1,14
4,7,11,1,4,2,-1,6,0,2,-1,15
4,7,11,2,4,2,-1,30,0,0,-1,13
4,7,11,3,4,2,-1,102,0,0,-1,14
4,7,12,1,4,3,-1,8,0,0,-1,11
4,7,12,2,4,3,-1,28,0,0,-1,13
4,7,12,3,4,3,-1,106,0,0,-1,14
4,7,13,1,4,2,-1,8,0,0,-1,11
4,7,13,2,4,2,-1,0,16,16,0,7
4,7,13,3,4,2,-1,128,0,0,-1,14
4,7,14,1,4,2,-1,6,0,0,-1,11
4,7,14,2,4,2,-1,30,0,0,-1,13
4,7,14,3,4,2,-1,102,0,12,-1,10
4,7,15,1,4,1,-1,4,0,0,-1,11
4,7,15,2,4,1,-1,16,0,0,-1,13
4,7,15,3,4,1,-1,64,0,0,-1,14
4,8,0,1,4,1,-1,4,0,0,-1,1
4,8,0,2,4,1,-1,16,0,0,-1,2
4,8,0,3,4,1,-1,64,0,0,-1,4
4,8,1,1,4,2,-1,6,0,1,-1,3
4,8,1,2,4,2,-1,30,0,0,-1,2
4,8,1,3,4,2,-1,102,0,0,-1,4
4,8,2,1,4,2,-1,8,0,0,-1,1
4,8,2,2,4,2,-1,0,16,1,0,8
4,8,2,3,4,2,-1,128,0,0,-1,4
4,8,3,1,4,3,-1,8,0,0,-1,1
4,8,3,2,4,3,-1,32,0,0,-1,2
4,8,3,3,4,3,-1,128,0,0,-1,4
4,8,4,1,4,2,-1,6,0,0,-1,1
4,8,4,2,4,2,-1,30,0,0,-1,2
4,8,4,3,4,2,-1,102,0,1,-1,0
4,8,5,1,4,3,-1,7,0,0,-1,1
4,8,5,2,4,3,-1,20,0,0,-1,2
4,8,5,3,4,3,-1,122,0,0,-1,4
4,8,6,1,4,3,-1,8,0,0,-1,1
4,8,6,2,4,3,-1,28,0,0,-1,2
4,8,6,3,4,3,-1,106,0,0,-1,4
4,8,7,1,4,4,-1,8,0,0,-1,1
4,8,7,2,4,4,-1,24,0,0,-1,2
4,8,7,3,4,4,-1,126,0,0,-1,4
4,8,9,1,4,1,-1,6,0,0,-1,1
4,8,9,2,4,1,-1,31,0,0,-1,2
4,8,9,3,4,1,-1,121,0,0,-1,4
4,8,10,1,4,1,-1,8,0,0,-1,1
4,8,10,2,4,1,-1,16,0,0,-1,2
4,8,10,3,4,1,-1,128,0,0,-1,4
4,8,11,1,4,2,-1,8,0,0,-1,1
4,8,11,2,4,2,-1,30,0,0,-1,2
4,8,11,3,4,2,-1,128,0,0,-1,4
4,8,12,1,4,1,-1,8,0,0,-1,1
4,8,12,2,4,1,-1,32,0,0,-1,2
4,8,12,3,4,1,-1,128,0,0,-1,4
4,8,13,1,4,2,-1,8,0,0,-1,1
4,8,13,2,4,2,-1,30,0,0,-1,2
4,8,13,3,4,2,-1,110,0,0,-1,4
4,8,14,1,4,2,-1,8,0,0,-1,1
4,8,14,2,4,2,-1,32,0,0,-1,2
4,8,14,3,4,2,-1,128,0,0,-1,4
4,8,15,1,4,3,-1,5,0,0,-1,1
4,8,15,2,4,3,-1,20,0,0,-1,2
4,8,15,3,4,3,-1,92,0,0,-1,4
4,9,0,1,4,2,-1,5,0,0,-1,10
4,9,0,2,4,2,-1,20,0,0,-1,5
4,9,0,3,4,2,-1,80,0,0,-1,10
4,9,1,1,4,1,-1,8,0,0,-1,10
4,9,1,2,4,1,-1,32,0,0,-1,5
4,9,1,3,4,1,-1,128,0,0,-1,10
4,9,2,1,4,3,-1,8,0,0,-1,10
4,9,2,2,4,3,-1,28,0,0,-1,5
4,9,2,3,4,3,-1,106,0,0,-1,10
4,9,3,1,4,2,-1,8,0,0,-1,10
4,9,3,2,4,2,-1,30,0,0,-1,5
4,9,3,3,4,2,-1,124,0,0,-1,10
4,9,4,1,4,3,-1,8,0,0,-1,10
4,9,4,2,4,3,-1,32,0,0,-1,5
4,9,4,3,4,3,-1,128,0,0,-1,10
4,9,5,1,4,2,-1,8,0,0,-1,10
4,9,5,2,4,2,-1,7,0,2,-1,4
4,9,5,3,4,2,-1,127,0,0,-1,10
4,9,6,1,4,4,-1,8,0,0,-1,10
4,9,6,2,4,4,-1,32,0,0,-1,5
4,9,6,3,4,4,-1,128,0,0,-1,10
4,9,7,1,4,3,-1,8,0,0,-1,10
4,9,7,2,4,3,-1,32,0,0,-1,5
4,9,7,3,4,3,-1,128,0,0,-1,10
4,9,8,1,4,1,-1,6,0,0,-1,10
4,9,8,2,4,1,-1,31,0,0,-1,5
4,9,8,3,4,1,-1,121,0,0,-1,10
4,9,10,1,4,2,-1,6,0,1,-1,14
4,9,10,2,4,2,-1,25,0,0,-1,5
4,9,10,3,4,2,-1,107,0,4,-1,8
4,9,11,1,4,1,-1,6,0,0,-1,10
4,9,11,2,4,1,-1,31,0,0,-1,5
4,9,11,3,4,1,-1,121,0,0,-1,10
4,9,12,1,4,2,-1,8,0,0,-1,10
4,9,12,2,4,2,-1,30,0,0,-1,5
4,9,12,3,4,2,-1,124,0,0,-1,10
4,9,13,1,4,1,-1,8,0,0,-1,10
4,9,13,2,4,1,-1,32,0,0,-1,5
4,9,13,3,4,1,-1,128,0,0,-1,10
4,9,14,1,4,3,-1,8,0,0,-1,10
4,9,14,2,4,3,-1,28,0,0,-1,5
4,9,14,3,4,3,-1,106,0,0,-1,10
4,9,15,1,4,2,-1,5,0,0,-1,10
4,9,15,2,4,2,-1,20,0,0,-1,5
4,9,15,3,4,2,-1,80,0,0,-1,10
4,10,0,1,2,2,-1,4,0,0,-1,5
4,10,0,2,2,2,-1,0,16,1,0,0
4,10,0,3,2,2,-1,64,0,0,-1,5
4,10,1,1,4,3,-1,7,0,0,-1,5
4,10,1,2,4,3,-1,20,0,1,-1,2
4,10,1,3,4,3,-1,122,0,0,-1,5
4,10,2,1,4,1,-1,8,0,0,-1,5
4,10,2,2,4,1,-1,16,0,1,-1,8
4,10,2,3,4,1,-1,128,0,0,-1,5
4,10,3,1,4,2,-1,8,0,0,-1,5
4,10,3,2,4,2,-1,7,0,5,-1,8
4,10,3,3,4,2,-1,127,0,0,-1,5
4,10,4,1,4,3,-1,7,0,0,-1,5
4,10,4,2,4,3,-1,20,0,1,-1,8
4,10,4,3,4,3,-1,122,0,0,-1,5
4,10,5,1,2,4,23,0,0,-1,-1,-1
4,10,5,2,2,4,-1,0,4,11,10,5
4,10,5,3,2,4,-1,0,16,22,20,10
4,10,6,1,4,2,-1,6,0,0,-1,5
4,10,6,2,4,2,-1,25,0,1,-1,8
4,10,6,3,4,2,-1,107,0,0,-1,5
4,10,7,1,4,3,-1,7,0,0,-1,5
4,10,7,2,4,3,-1,20,0,11,-1,4
4,10,7,3,4,3,-1,122,0,0,-1,5
4,10,8,1,4,1,-1,8,0,0,-1,5
4,10,8,2,4,1,-1,16,0,1,-1,2
4,10,8,3,4,1,-1,128,0,0,-1,5
4,10,9,1,4,2,-1,6,0,0,-1,5
4,10,9,2,4,2,-1,25,0,1,-1,2
4,10,9,3,4,2,-1,107,0,0,-1,5
4,10,11,1,4,1,-1,8,0,0,-1,5
4,10,11,2,4,1,-1,16,0,16,-1,14
4,10,11,3,4,1,-1,128,0,0,-1,5
4,10,12,1,4,2,-1,8,0,0,-1,5
4,10,12,2,4,2,-1,7,0,5,-1,2
4,10,12,3,4,2,-1,127,0,0,-1,5
4,10,13,1,4,3,-1,7,0,0,-1,5
4,10,13,2,4,3,-1,20,0,11,-1,1
4,10,13,3,4,3,-1,122,0,0,-1,5
4,10,14,1,4,1,-1,8,0,0,-1,5
4,10,14,2,4,1,-1,16,0,16,-1,11
4,10,14,3,4,1,-1,128,0,0,-1,5
4,10,15,1,2,2,-1,4,0,0,-1,5
4,10,15,2,2,2,-1,0,16,16,0,15
4,10,15,3,2,2,-1,64,0,0,-1,5
4,11,0,1,4,3,-1,5,0,0,-1,13
4,11,0,2,4,3,-1,20,0,0,-1,14
4,11,0,3,4,3,-1,92,0,0,-1,7
4,11,1,1,4,2,-1,8,0,0,-1,13
4,11,1,2,4,2,-1,30,0,0,-1,14
4,11,1,3,4,2,-1,110,0,0,-1,7
4,11,2,1,4,2,-1,8,0,0,-1,13
4,11,2,2,4,2,-1,32,0,0,-1,14
4,11,2,3,4,2,-1,128,0,0,-1,7
4,11,3,1,4,1,-1,8,0,0,-1,13
4,11,3,2,4,1,-1,32,0,0,-1,14
4,11,3,3,4,1,-1,128,0,0,-1,7
4,11,4,1,4,4,-1,8,0,0,-1,13
4,11,4,2,4,4,-1,24,0,0,-1,14
4,11,4,3,4,4,-1,126,0,0,-1,7
4,11,5,1,4,3,-1,7,0,0,-1,13
4,11,5,2,4,3,-1,20,0,0,-1,14
4,11,5,3,4,3,-1,122,0,0,-1,7
4,11,6,1,4,3,-1,8,0,0,-1,13
4,11,6,2,4,3,-1,28,0,0,-1,14
4,11,6,3,4,3,-1,106,0,0,-1,7
4,11,7,1,4,2,-1,6,0,0,-1,13
4,11,7,2,4,2,-1,30,0,0,-1,14
4,11,7,3,4,2,-1,102,0,12,-1,5
4,11,8,1,4,2,-1,8,0,0,-1,13
4,11,8,2,4,2,-1,30,0,0,-1,14
4,11,8,3,4,2,-1,128,0,0,-1,7
4,11,9,1,4,1,-1,6,0,0,-1,13
4,11,9,2,4,1,-1,31,0,0,-1,14
4,11,9,3,4,1,-1,121,0,0,-1,7
4,11,10,1,4,1,-1,8,0,0,-1,13
4,11,10,2,4,1,-1,16,0,0,-1,14
4,11,10,3,4,1,-1,128,0,0,-1,7
4,11,12,1,4,3,-1,8,0,0,-1,13
4,11,12,2,4,3,-1,32,0,0,-1,14
4,11,12,3,4,3,-1,128,0,0,-1,7
4,11,13,1,4,2,-1,6,0,2,-1,15
4,11,13,2,4,2,-1,30,0,0,-1,14
4,11,13,3,4,2,-1,102,0,0,-1,7
4,11,14,1,4,2,-1,8,0,0,-1,13
4,11,14,2,4,2,-1,0,16,16,0,11
4,11,14,3,4,2,-1,128,0,0,-1,7
4,11,15,1,4,1,-1,4,0,0,-1,13
4,11,15,2,4,1,-1,16,0,0,-1,14
4,11,15,3,4,1,-1,64,0,0,-1,7
4,12,0,1,4,2,-1,5,0,0,-1,5
4,12,0,2,4,2,-1,20,0,0,-1,10
4,12,0,3,4,2,-1,80,0,0,-1,5
4,12,1,1,4,3,-1,8,0,0,-1,5
4,12,1,2,4,3,-1,28,0,0,-1,10
4,12,1,3,4,3,-1,106,0,0,-1,5
4,12,2,1,4,3,-1,8,0,0,-1,5
4,12,2,2,4,3,-1,32,0,0,-1,10
4,12,2,3,4,3,-1,128,0,0,-1,5
4,12,3,1,4,4,-1,8,0,0,-1,5
4,12,3,2,4,4,-1,32,0,0,-1,10
4,12,3,3,4,4,-1,128,0,0,-1,5
4,12,4,1,4,1,-1,6,0,0,-1,5
4,12,4,2,4,1,-1,31,0,0,-1,10
4,12,4,3,4,1,-1,121,0,0,-1,5
4,12,5,1,4,2,-1,6,0,1,-1,7
4,12,5,2,4,2,-1,25,0,0,-1,10
4,12,5,3,4,2,-1,107,0,4,-1,4
4,12,6,1,4,2,-1,8,0,0,-1,5
4,12,6,2,4,2,-1,30,0,0,-1,10
4,12,6,3,4,2,-1,124,0,0,-1,5
4,12,7,1,4,3,-1,8,0,0,-1,5
4,12,7,2,4,3,-1,28,0,0,-1,10
4,12,7,3,4,3,-1,106,0,0,-1,5
4,12,8,1,4,1,-1,8,0,0,-1,5
4,12,8,2,4,1,-1,32,0,0,-1,10
4,12,8,3,4,1,-1,128,0,0,-1,5
4,12,9,1,4,2,-1,8,0,0,-1,5
4,12,9,2,4,2,-1,30,0,0,-1,10
4,12,9,3,4,2,-1,124,0,0,-1,5
4,12,10,1,4,2,-1,8,0,0,-1,5
4,12,10,2,4,2,-1,7,0,2,-1,2
4,12,10,3,4,2,-1,127,0,0,-1,5
4,12,11,1,4,3,-1,8,0,0,-1,5
4,12,11,2,4,3,-1,32,0,0,-1,10
4,12,11,3,4,3,-1,128,0,0,-1,5
4,12,13,1,4,1,-1,6,0,0,-1,5
4,12,13,2,4,1,-1,31,0,0,-1,10
4,12,13,3,4,1,-1,121,0,0,-1,5
4,12,14,1,4,1,-1,8,0,0,-1,5
4,12,14,2,4,1,-1,32,0,0,-1,10
4,12,14,3,4,1,-1,128,0,0,-1,5
4,12,15,1,4,2,-1,5,0,0,-1,5
4,12,15,2,4,2,-1,20,0,0,-1,10
4,12,15,3,4,2,-1,80,0,0,-1,5
4,13,0,1,4,3,-1,5,0,0,-1,14
4,13,0,2,4,3,-1,20,0,0,-1,7
4,13,0,3,4,3,-1,92,0,0,-1,11
4,13,1,1,4,2,-1,8,0,0,-1,14
4,13,1,2,4,2,-1,32,0,0,-1,7
4,13,1,3,4,2,-1,128,0,0,-1,11
4,13,2,1,4,4,-1,8,0,0,-1,14
4,13,2,2,4,4,-1,24,0,0,-1,7
4,13,2,3,4,4,-1,126,0,0,-1,11
4,13,3,1,4,3,-1,8,0,0,-1,14
4,13,3,2,4,3,-1,28,0,0,-1,7
4,13,3,3,4,3,-1,106,0,0,-1,11
4,13,4,1,4,2,-1,8,0,0,-1,14
4,13,4,2,4,2,-1,30,0,0,-1,7
4,13,4,3,4,2,-1,128,0,0,-1,11
4,13,5,1,4,1,-1,8,0,0,-1,14
4,13,5,2,4,1,-1,16,0,0,-1,7
4,13,5,3,4,1,-1,128,0,0,-1,11
4,13,6,1,4,3,-1,8,0,0,-1,14
4,13,6,2,4,3,-1,32,0,0,-1,7
4,13,6,3,4,3,-1,128,0,0,-1,11
4,13,7,1,4,2,-1,8,0,0,-1,14
4,13,7,2,4,2,-1,0,16,16,0,13
4,13,7,3,4,2,-1,128,0,0,-1,11
4,13,8,1,4,2,-1,8,0,0,-1,14
4,13,8,2,4,2,-1,30,0,0,-1,7
4,13,8,3,4,2,-1,110,0,0,-1,11
4,13,9,1,4,1,-1,8,0,0,-1,14
4,13,9,2,4,1,-1,32,0,0,-1,7
4,13,9,3,4,1,-1,128,0,0,-1,11
4,13,10,1,4,3,-1,7,0,0,-1,14
4,13,10,2,4,3,-1,20,0,0,-1,7
4,13,10,3,4,3,-1,122,0,0,-1,11
4,13,11,1,4,2,-1,6,0,0,-1,14
4,13,11,2,4,2,-1,30,0,0,-1,7
4,13,11,3,4,2,-1,102,0,12,-1,10
4,13,12,1,4,1,-1,6,0,0,-1,14
4,13,12,2,4,1,-1,31,0,0,-1,7
4,13,12,3,4,1,-1,121,0,0,-1,11
4,13,14,1,4,2,-1,6,0,2,-1,15
4,13,14,2,4,2,-1,30,0,0,-1,7
4,13,14,3,4,2,-1,102,0,0,-1,11
4,13,15,1,4,1,-1,4,0,0,-1,14
4,13,15,2,4,1,-1,16,0,0,-1,7
4,13,15,3,4,1,-1,64,0,0,-1,11
4,14,0,1,4,3,-1,5,0,0,-1,7
4,14,0,2,4,3,-1,20,0,0,-1,11
4,14,0,3,4,3,-1,92,0,0,-1,13
4,14,1,1,4,4,-1,8,0,0,-1,7
4,14,1,2,4,4,-1,24,0,0,-1,11
4,14,1,3,4,4,-1,126,0,0,-1,13
4,14,2,1,4,2,-1,8,0,0,-1,7
4,14,2,2,4,2,-1,30,0,0,-1,11
4,14,2,3,4,2,-1,128,0,0,-1,13
4,14,3,1,4,3,-1,8,0,0,-1,7
4,14,3,2,4,3,-1,32,0,0,-1,11
4,14,3,3,4,3,-1,128,0,0,-1,13
4,14,4,1,4,2,-1,8,0,0,-1,7
4,14,4,2,4,2,-1,30,0,0,-1,11
4,14,4,3,4,2,-1,110,0,0,-1,13
4,14,5,1,4,3,-1,7,0,0,-1,7
4,14,5,2,4,3,-1,20,0,0,-1,11
4,14,5,3,4,3,-1,122,0,0,-1,13
4,14,6,1,4,1,-1,6,0,0,-1,7
4,14,6,2,4,1,-1,31,0,0,-1,11
4,14,6,3,4,1,-1,121,0,0,-1,13
4,14,7,1,4,2,-1,6,0,2,-1,15
4,14,7,2,4,2,-1,30,0,0,-1,11
4,14,7,3,4,2,-1,102,0,0,-1,13
4,14,8,1,4,2,-1,8,0,0,-1,7
4,14,8,2,4,2,-1,32,0,0,-1,11
4,14,8,3,4,2,-1,128,0,0,-1,13
4,14,9,1,4,3,-1,8,0,0,-1,7
4,14,9,2,4,3,-1,28,0,0,-1,11
4,14,9,3,4,3,-1,106,0,0,-1,13
4,14,10,1,4,1,-1,8,0,0,-1,7
4,14,10,2,4,1,-1,16,0,0,-1,11
4,14,10,3,4,1,-1,128,0,0,-1,13
4,14,11,1,4,2,-1,8,0,0,-1,7
4,14,11,2,4,2,-1,0,16,16,0,14
4,14,11,3,4,2,-1,128,0,0,-1,13
4,14,12,1,4,1,-1,8,0,0,-1,7
4,14,12,2,4,1,-1,32,0,0,-1,11
4,14,12,3,4,1,-1,128,0,0,-1,13
4,14,13,1,4,2,-1,6,0,0,-1,7
4,14,13,2,4,2,-1,30,0,0,-1,11
4,14,13,3,4,2,-1,102,0,12,-1,5
4,14,15,1,4,1,-1,4,0,0,-1,7
4,14,15,2,4,1,-1,16,0,0,-1,11
4,14,15,3,4,1,-1,64,0,0,-1,13
4,15,0,1,1,4,232,0,0,-1,-1,-1
4,15,0,2,1,4,-1,0,4,11,10,0
4,15,0,3,1,4,-1,0,16,22,20,0
4,15,1,1,4,3,-1,5,0,3,-1,3
4,15,1,2,4,3,-1,20,0,6,-1,7
4,15,1,3,4,3,-1,92,0,13,-1,11
4,15,2,1,4,3,-1,5,0,3,-1,6
4,15,2,2,4,3,-1,20,0,6,-1,14
4,15,2,3,4,3,-1,92,0,13,-1,7
4,15,3,1,4,2,-1,5,0,3,-1,7
4,15,3,2,4,2,-1,20,0,12,-1,11
4,15,3,3,4,2,-1,80,0,48,-1,13
4,15,4,1,4,3,-1,5,0,3,-1,12
4,15,4,2,4,3,-1,20,0,6,-1,13
4,15,4,3,4,3,-1,92,0,13,-1,14
4,15,5,1,2,2,-1,4,0,4,-1,10
4,15,5,2,2,2,-1,0,16,16,0,5
4,15,5,3,2,2,-1,64,0,64,-1,10
4,15,6,1,4,2,-1,5,0,3,-1,14
4,15,6,2,4,2,-1,20,0,12,-1,7
4,15,6,3,4,2,-1,80,0,48,-1,11
4,15,7,1,4,1,-1,4,0,4,-1,11
4,15,7,2,4,1,-1,16,0,16,-1,13
4,15,7,3,4,1,-1,64,0,64,-1,14
4,15,8,1,4,3,-1,5,0,3,-1,9
4,15,8,2,4,3,-1,20,0,6,-1,11
4,15,8,3,4,3,-1,92,0,13,-1,13
4,15,9,1,4,2,-1,5,0,3,-1,11
4,15,9,2,4,2,-1,20,0,12,-1,13
4,15,9,3,4,2,-1,80,0,48,-1,14
4,15,10,1,2,2,-1,4,0,4,-1,5
4,15,10,2,2,2,-1,0,16,16,0,10
4,15,10,3,2,2,-1,64,0,64,-1,5
4,15,11,1,4,1,-1,4,0,4,-1,13
4,15,11,2,4,1,-1,16,0,16,-1,14
4,15,11,3,4,1,-1,64,0,64,-1,7
4,15,12,1,4,2,-1,5,0,3,-1,13
4,15,12,2,4,2,-1,20,0,12,-1,14
4,15,12,3,4,2,-1,80,0,48,-1,7
4,15,13,1,4,1,-1,4,0,4,-1,14
4,15,13,2,4,1,-1,16,0,16,-1,7
4,15,13,3,4,1,-1,64,0,64,-1,11
4,15,14,1,4,1,-1,4,0,4,-1,7
4,15,14,2,4,1,-1,16,0,16,-1,11
4,15,14,3,4,1,-1,64,0,64,-1,13
5,0,1,1,5,1,-1,4,0,1,-1,2
5,0,1,2,5,1,-1,16,0,1,-1,4
5,0,1,3,5,1,-1,64,0,1,-1,8
5,0,2,1,5,1,-1,4,0,1,-1,4
5,0,2,2,5,1,-1,16,0,1,-1,8
5,0,2,3,5,1,-1,64,0,1,-1,16
5,0,3,1,5,2,-1,5,0,1,-1,4
5,0,3,2,5,2,-1,20,0,1,-1,8
5,0,3,3,5,2,-1,80,0,1,-1,16
5,0,4,1,5,1,-1,4,0,1,-1,8
5,0,4,2,5,1,-1,16,0,1,-1,16
5,0,4,3,5,1,-1,64,0,1,-1,1
5,0,5,1,5,2,-1,4,0,1,-1,10
5,0,5,2,5,2,-1,16,0,1,-1,20
5,0,5,3,5,2,-1,64,0,1,-1,9
5,0,6,1,5,2,-1,5,0,1,-1,8
5,0,6,2,5,2,-1,20,0,1,-1,16
5,0,6,3,5,2,-1,80,0,1,-1,1
5,0,7,1,5,3,-1,5,0,1,-1,8
5,0,7,2,5,3,-1,22,0,1,-1,16
5,0,7,3,5,3,-1,92,0,1,-1,1
5,0,8,1,5,1,-1,4,0,1,-1,16
5,0,8,2,5,1,-1,16,0,1,-1,1
5,0,8,3,5,1,-1,64,0,1,-1,2
5,0,9,1,5,2,-1,4,0,1,-1,18
5,0,9,2,5,2,-1,16,0,1,-1,5
5,0,9,3,5,2,-1,64,0,1,-1,10
5,0,10,1,5,2,-1,4,0,1,-1,20
5,0,10,2,5,2,-1,16,0,1,-1,9
5,0,10,3,5,2,-1,64,0,1,-1,18
5,0,11,1,5,3,-1,5,0,1,-1,20
5,0,11,2,5,3,-1,18,0,1,-1,9
5,0,11,3,5,3,-1,85,0,1,-1,18
5,0,12,1,5,2,-1,5,0,1,-1,16
5,0,12,2,5,2,-1,20,0,1,-1,1
5,0,12,3,5,2,-1,80,0,1,-1,2
5,0,13,1,5,3,-1,5,0,1,-1,18
5,0,13,2,5,3,-1,18,0,1,-1,5
5,0,13,3,5,3,-1,85,0,1,-1,10
5,0,14,1,5,3,-1,5,0,1,-1,16
5,0,14,2,5,3,-1,22,0,1,-1,1
5,0,14,3,5,3,-1,92,0,1,-1,2
5,0,15,1,5,4,-1,5,0,1,-1,16
5,0,15,2,5,4,-1,20,0,1,-1,1
5,0,15,3,5,4,-1,96,0,1,-1,2
5,0,16,1,5,1,-1,4,0,1,-1,1
5,0,16,2,5,1,-1,16,0,1,-1,2
5,0,16,3,5,1,-1,64,0,1,-1,4
5,0,17,1,5,2,-1,5,0,1,-1,2
5,0,17,2,5,2,-1,20,0,1,-1,4
5,0,17,3,5,2,-1,80,0,1,-1,8
5,0,18,1,5,2,-1,4,0,1,-1,5
5,0,18,2,5,2,-1,16,0,1,-1,10
5,0,18,3,5,2,-1,64,0,1,-1,20
5,0,19,1,5,3,-1,5,0,1,-1,4
5,0,19,2,5,3,-1,22,0,1,-1,8
5,0,19,3,5,3,-1,92,0,1,-1,16
5,0,20,1,5,2,-1,4,0,1,-1,9
5,0,20,2,5,2,-1,16,0,1,-1,18
5,0,20,3,5,2,-1,64,0,1,-1,5
5,0,21,1,5,3,-1,5,0,1,-1,10
5,0,21,2,5,3,-1,18,0,1,-1,20
5,0,21,3,5,3,-1,85,0,1,-1,9
5,0,22,1,5,3,-1,5,0,1,-1,9
5,0,22,2,5,3,-1,18,0,1,-1,18
5,0,22,3,5,3,-1,85,0,1,-1,5
5,0,23,1,5,4,-1,5,0,1,-1,8
5,0,23,2,5,4,-1,20,0,1,-1,16
5,0,23,3,5,4,-1,96,0,1,-1,1
5,0,24,1,5,2,-1,5,0,1,-1,1
5,0,24,2,5,2,-1,20,0,1,-1,2
5,0,24,3,5,2,-1,80,0,1,-1,4
5,0,25,1,5,3,-1,5,0,1,-1,2
5,0,25,2,5,3,-1,22,0,1,-1,4
5,0,25,3,5,3,-1,92,0,1,-1,8
5,0,26,1,5,3,-1,5,0,1,-1,5
5,0,26,2,5,3,-1,18,0,1,-1,10
5,0,26,3,5,3,-1,85,0,1,-1,20
5,0,27,1,5,4,-1,5,0,1,-1,4
5,0,27,2,5,4,-1,20,0,1,-1,8
5,0,27,3,5,4,-1,96,0,1,-1,16
5,0,28,1,5,3,-1,5,0,1,-1,1
5,0,28,2,5,3,-1,22,0,1,-1,2
5,0,28,3,5,3,-1,92,0,1,-1,4
5,0,29,1,5,4,-1,5,0,1,-1,2
5,0,29,2,5,4,-1,20,0,1,-1,4
5,0,29,3,5,4,-1,96,0,1,-1,8
5,0,30,1,5,4,-1,5,0,1,-1,1
5,0,30,2,5,4,-1,20,0,1,-1,2
5,0,30,3,5,4,-1,96,0,1,-1,4
5,0,31,1,1,5,232,0,0,-1,-1,-1
5,0,31,2,1,5,-1,0,4,11,10,31
5,0,31,3,1,5,-1,0,16,22,20,31
5,1,0,1,5,1,-1,4,0,0,-1,2
5,1,0,2,5,1,-1,16,0,0,-1,4
5,1,0,3,5,1,-1,64,0,0,-1,8
5,1,2,1,5,2,-1,6,0,1,-1,6
5,1,2,2,5,2,-1,30,0,0,-1,4
5,1,2,3,5,2,-1,128,0,0,-1,8
5,1,3,1,5,1,-1,6,0,0,-1,2
5,1,3,2,5,1,-1,31,0,0,-1,4
5,1,3,3,5,1,-1,124,0,0,-1,8
5,1,4,1,5,2,-1,8,0,0,-1,2
5,1,4,2,5,2,-1,16,0,1,-1,16
5,1,4,3,5,2,-1,64,0,0,-1,8
5,1,5,1,5,1,-1,8,0,0,-1,2
5,1,5,2,5,1,-1,32,0,0,-1,4
5,1,5,3,5,1,-1,128,0,0,-1,8
5,1,6,1,5,3,-1,8,0,0,-1,2
5,1,6,2,5,3,-1,32,0,0,-1,4
5,1,6,3,5,3,-1,124,0,0,-1,8
5,1,7,1,5,2,-1,8,0,0,-1,2
5,1,7,2,5,2,-1,32,0,0,-1,4
5,1,7,3,5,2,-1,121,0,0,-1,8
5,1,8,1,5,2,-1,8,0,0,-1,2
5,1,8,2,5,2,-1,16,0,0,-1,4
5,1,8,3,5,2,-1,64,0,1,-1,2
5,1,9,1,5,1,-1,8,0,0,-1,2
5,1,9,2,5,1,-1,32,0,0,-1,4
5,1,9,3,5,1,-1,128,0,0,-1,8
5,1,10,1,5,3,-1,8,0,0,-1,2
5,1,10,2,5,3,-1,29,0,0,-1,4
5,1,10,3,5,3,-1,126,0,0,-1,8
5,1,11,1,5,2,-1,7,0,0,-1,2
5,1,11,2,5,2,-1,27,0,0,-1,4
5,1,11,3,5,2,-1,127,0,0,-1,8
5,1,12,1,5,3,-1,8,0,0,-1,2
5,1,12,2,5,3,-1,28,0,0,-1,4
5,1,12,3,5,3,-1,128,0,0,-1,8
5,1,13,1,5,2,-1,8,0,0,-1,2
5,1,13,2,5,2,-1,29,0,0,-1,4
5,1,13,3,5,2,-1,128,0,0,-1,8
5,1,14,1,5,4,-1,8,0,0,-1,2
5,1,14,2,5,4,-1,32,0,0,-1,4
5,1,14,3,5,4,-1,128,0,0,-1,8
5,1,15,1,5,3,-1,8,0,0,-1,2
5,1,15,2,5,3,-1,30,0,0,-1,4
