A,B,dispatch,trace,K,shift,useful_inheritance,cases,same_task_map,sum_uncompiled,sum_frozen,sum_replace,sum_revisable,revision_win_uncompiled,revision_tie_uncompiled,revision_loss_uncompiled,revision_win_frozen,revision_tie_frozen,revision_loss_frozen,revision_win_replace,revision_tie_replace,revision_loss_replace
184,250,4,0,16,one_edit,1,64,0,61440,49664,25600,25280,64,0,0,64,0,0,64,0,0
184,250,4,0,16,far,1,176,0,168960,129280,70400,70048,176,0,0,176,0,0,160,16,0
184,250,4,2,1,unchanged,1,16,16,5760,2432,2432,2464,16,0,0,0,0,16,0,0,16
184,250,4,2,1,one_edit,1,64,0,23040,11264,10240,10048,64,0,0,64,0,0,64,0,0
184,250,4,2,1,far,1,176,0,63360,30520,28160,28160,176,0,0,176,0,0,96,0,80
184,250,4,2,4,unchanged,1,16,16,7680,3200,3200,3232,16,0,0,0,0,16,0,0,16
184,250,4,2,4,one_edit,1,64,0,30720,18944,13312,13120,64,0,0,64,0,0,64,0,0
184,250,4,2,4,far,1,176,0,84480,50272,36608,36608,176,0,0,176,0,0,96,0,80
184,250,4,2,16,unchanged,1,16,16,15360,6272,6272,6304,16,0,0,0,0,16,0,0,16
184,250,4,2,16,one_edit,1,64,0,61440,49664,25600,25408,64,0,0,64,0,0,64,0,0
184,250,4,2,16,far,1,176,0,168960,129280,70400,70400,176,0,0,176,0,0,96,0,80
184,250,4,4,1,unchanged,1,16,16,5760,2432,2432,2496,16,0,0,0,0,16,0,0,16
184,250,4,4,1,one_edit,1,64,0,23040,11264,10240,10176,64,0,0,64,0,0,64,0,0
184,250,4,4,1,far,1,176,0,63360,30520,28160,28512,176,0,0,170,6,0,0,0,176
184,250,4,4,4,unchanged,1,16,16,7680,3200,3200,3264,16,0,0,0,0,16,0,0,16
184,250,4,4,4,one_edit,1,64,0,30720,18944,13312,13248,64,0,0,64,0,0,64,0,0
184,250,4,4,4,far,1,176,0,84480,50272,36608,36960,176,0,0,176,0,0,0,0,176
184,250,4,4,16,unchanged,1,16,16,15360,6272,6272,6336,16,0,0,0,0,16,0,0,16
184,250,4,4,16,one_edit,1,64,0,61440,49664,25600,25536,64,0,0,64,0,0,64,0,0
184,250,4,4,16,far,1,176,0,168960,129280,70400,70752,176,0,0,176,0,0,0,0,176
184,250,4,8,1,unchanged,1,16,16,5760,2432,2432,2560,16,0,0,0,0,16,0,0,16
184,250,4,8,1,one_edit,1,64,0,23040,11264,10240,10432,64,0,0,64,0,0,0,0,64
184,250,4,8,1,far,1,176,0,63360,30520,28160,29216,176,0,0,138,0,38,0,0,176
184,250,4,8,4,unchanged,1,16,16,7680,3200,3200,3328,16,0,0,0,0,16,0,0,16
184,250,4,8,4,one_edit,1,64,0,30720,18944,13312,13504,64,0,0,64,0,0,0,0,64
184,250,4,8,4,far,1,176,0,84480,50272,36608,37664,176,0,0,176,0,0,0,0,176
184,250,4,8,16,unchanged,1,16,16,15360,6272,6272,6400,16,0,0,0,0,16,0,0,16
184,250,4,8,16,one_edit,1,64,0,61440,49664,25600,25792,64,0,0,64,0,0,0,0,64
184,250,4,8,16,far,1,176,0,168960,129280,70400,71456,176,0,0,176,0,0,0,0,176
