n,projection,block,stride,ensemble,test_kind,test_seed,model,depth,radius,detector,region,samples,errors,seen,supported,supported_errors,baseline_errors,fixed,broken
840,parity,2,2,1,random,303,history,6,1,r3-7,ambiguous,18698,52,18695,18687,51,4028,4010,34
840,parity,2,2,1,random,303,history,6,1,r3-7,departure,58639,1123,58346,57390,976,19569,19142,696
840,parity,2,2,1,random,303,history,6,1,r3-7,all,212520,1178,212224,211260,1030,53213,52767,732
840,parity,2,2,1,random,303,history,6,1,r7-14,background,110366,3,110366,110366,3,23830,23829,2
840,parity,2,2,1,random,303,history,6,1,r7-14,ambiguous,24817,0,24817,24817,0,5786,5786,0
840,parity,2,2,1,random,303,history,6,1,r7-14,departure,77337,1175,77041,76077,1027,23597,23152,730
840,parity,2,2,1,random,303,history,6,1,r7-14,all,212520,1178,212224,211260,1030,53213,52767,732
840,parity,2,2,1,random,304,history,6,1,r3-7,background,105611,1,105611,105611,1,23059,23059,1
840,parity,2,2,1,random,304,history,6,1,r3-7,ambiguous,23290,73,23287,23282,73,4950,4940,63
840,parity,2,2,1,random,304,history,6,1,r3-7,departure,83619,1933,82821,79918,1496,27751,26833,1015
840,parity,2,2,1,random,304,history,6,1,r3-7,all,212520,2007,211719,208811,1570,55760,54832,1079
840,parity,2,2,1,random,304,history,6,1,r7-14,background,76504,0,76504,76504,0,16516,16516,0
840,parity,2,2,1,random,304,history,6,1,r7-14,ambiguous,29107,1,29107,29107,1,6543,6543,1
840,parity,2,2,1,random,304,history,6,1,r7-14,departure,106909,2006,106108,103200,1569,32701,31773,1078
840,parity,2,2,1,random,304,history,6,1,r7-14,all,212520,2007,211719,208811,1570,55760,54832,1079
840,parity,2,2,1,random,305,history,6,1,r3-7,background,106652,3,106652,106648,3,24688,24687,2
840,parity,2,2,1,random,305,history,6,1,r3-7,ambiguous,22667,71,22665,22661,71,4986,4974,59
840,parity,2,2,1,random,305,history,6,1,r3-7,departure,83201,1828,82731,80969,1616,27976,27195,1047
840,parity,2,2,1,random,305,history,6,1,r3-7,all,212520,1902,212048,210278,1690,57650,56856,1108
840,parity,2,2,1,random,305,history,6,1,r7-14,background,77137,1,77137,77134,1,17692,17692,1
840,parity,2,2,1,random,305,history,6,1,r7-14,ambiguous,29515,2,29515,29514,2,6996,6995,1
840,parity,2,2,1,random,305,history,6,1,r7-14,departure,105868,1899,105396,103630,1687,32962,32169,1106
840,parity,2,2,1,random,305,history,6,1,r7-14,all,212520,1902,212048,210278,1690,57650,56856,1108
840,parity,2,2,1,random,306,history,6,1,r3-7,background,120487,1,120487,120487,1,27776,27776,1
840,parity,2,2,1,random,306,history,6,1,r3-7,ambiguous,23069,28,23067,23065,28,4954,4951,25
840,parity,2,2,1,random,306,history,6,1,r3-7,departure,68964,1594,68724,67413,1414,22769,22084,909
840,parity,2,2,1,random,306,history,6,1,r3-7,all,212520,1623,212278,210965,1443,55499,54811,935
840,parity,2,2,1,random,306,history,6,1,r7-14,background,87470,1,87470,87470,1,20109,20109,1
840,parity,2,2,1,random,306,history,6,1,r7-14,ambiguous,33017,0,33017,33017,0,7667,7667,0
840,parity,2,2,1,random,306,history,6,1,r7-14,departure,92033,1622,91791,90478,1442,27723,27035,934
840,parity,2,2,1,random,306,history,6,1,r7-14,all,212520,1623,212278,210965,1443,55499,54811,935
840,parity,2,2,1,random,307,history,6,1,r3-7,background,100038,1,100038,100038,1,23630,23630,1
840,parity,2,2,1,random,307,history,6,1,r3-7,ambiguous,25376,63,25370,25365,62,5525,5509,47
840,parity,2,2,1,random,307,history,6,1,r3-7,departure,87106,1879,86481,84403,1599,29121,28240,998
840,parity,2,2,1,random,307,history,6,1,r3-7,all,212520,1943,211889,209806,1662,58276,57379,1046
840,parity,2,2,1,random,307,history,6,1,r7-14,background,68704,1,68704,68704,1,16282,16282,1
840,parity,2,2,1,random,307,history,6,1,r7-14,ambiguous,31334,0,31334,31334,0,7348,7348,0
840,parity,2,2,1,random,307,history,6,1,r7-14,departure,112482,1942,111851,109768,1661,34646,33749,1045
840,parity,2,2,1,random,307,history,6,1,r7-14,all,212520,1943,211889,209806,1662,58276,57379,1046
840,parity,2,2,1,random,308,history,6,1,r3-7,background,101103,2,101103,101103,2,19829,19828,1
840,parity,2,2,1,random,308,history,6,1,r3-7,ambiguous,25964,58,25962,25958,58,5705,5668,21
840,parity,2,2,1,random,308,history,6,1,r3-7,departure,85453,2145,84702,82221,1783,28547,27498,1096
840,parity,2,2,1,random,308,history,6,1,r3-7,all,212520,2205,211767,209282,1843,54081,52994,1118
840,parity,2,2,1,random,308,history,6,1,r7-14,background,71677,2,71677,71677,2,13342,13341,1
840,parity,2,2,1,random,308,history,6,1,r7-14,ambiguous,29426,0,29426,29426,0,6487,6487,0
840,parity,2,2,1,random,308,history,6,1,r7-14,departure,111417,2203,110664,108179,1841,34252,33166,1117
840,parity,2,2,1,random,308,history,6,1,r7-14,all,212520,2205,211767,209282,1843,54081,52994,1118
840,parity,2,2,1,ether,0,history,6,1,r3-7,background,212520,0,212520,212520,0,60720,60720,0
840,parity,2,2,1,ether,0,history,6,1,r3-7,ambiguous,0,0,0,0,0,0,0,0
840,parity,2,2,1,ether,0,history,6,1,r3-7,departure,0,0,0,0,0,0,0,0
840,parity,2,2,1,ether,0,history,6,1,r3-7,all,212520,0,212520,212520,0,60720,60720,0
840,parity,2,2,1,ether,0,history,6,1,r7-14,background,212520,0,212520,212520,0,60720,60720,0
840,parity,2,2,1,ether,0,history,6,1,r7-14,ambiguous,0,0,0,0,0,0,0,0
840,parity,2,2,1,ether,0,history,6,1,r7-14,departure,0,0,0,0,0,0,0,0
840,parity,2,2,1,ether,0,history,6,1,r7-14,all,212520,0,212520,212520,0,60720,60720,0
840,parity,2,2,1,perturbed,401,history,6,1,r3-7,background,183733,0,183733,183733,0,52594,52594,0
840,parity,2,2,1,perturbed,401,history,6,1,r3-7,ambiguous,9179,52,9179,9179,52,2253,2227,26
840,parity,2,2,1,perturbed,401,history,6,1,r3-7,departure,19608,479,19600,19487,462,7126,7092,445
840,parity,2,2,1,perturbed,401,history,6,1,r3-7,all,212520,531,212512,212399,514,61973,61913,471
840,parity,2,2,1,perturbed,401,history,6,1,r7-14,background,167880,0,167880,167880,0,47902,47902,0
840,parity,2,2,1,perturbed,401,history,6,1,r7-14,ambiguous,15853,0,15853,15853,0,4692,4692,0
840,parity,2,2,1,perturbed,401,history,6,1,r7-14,departure,28787,531,28779,28666,514,9379,9319,471
840,parity,2,2,1,perturbed,401,history,6,1,r7-14,all,212520,531,212512,212399,514,61973,61913,471
840,parity,2,2,1,perturbed,402,history,6,1,r3-7,background,165939,0,165939,165939,0,42521,42521,0
840,parity,2,2,1,perturbed,402,history,6,1,r3-7,ambiguous,12938,64,12938,12937,64,2854,2792,2
840,parity,2,2,1,perturbed,402,history,6,1,r3-7,departure,33643,650,33590,33465,625,11387,11084,347
840,parity,2,2,1,perturbed,402,history,6,1,r3-7,all,212520,714,212467,212341,689,56762,56397,349
840,parity,2,2,1,perturbed,402,history,6,1,r7-14,background,145536,0,145536,145536,0,37247,37247,0
840,parity,2,2,1,perturbed,402,history,6,1,r7-14,ambiguous,20403,0,20403,20403,0,5274,5274,0
840,parity,2,2,1,perturbed,402,history,6,1,r7-14,departure,46581,714,46528,46402,689,14241,13876,349
840,parity,2,2,1,perturbed,402,history,6,1,r7-14,all,212520,714,212467,212341,689,56762,56397,349
840,parity,2,2,1,random,301,snapshot,0,3,r3-7,background,81523,0,81523,81523,0,16112,16112,0
840,parity,2,2,1,random,301,snapshot,0,3,r3-7,ambiguous,27713,1072,27713,27713,1072,5813,5623,882
840,parity,2,2,1,random,301,snapshot,0,3,r3-7,departure,103284,24610,103284,103284,24610,34009,16967,7568
840,parity,2,2,1,random,301,snapshot,0,3,r3-7,all,212520,25682,212520,212520,25682,55934,38702,8450
840,parity,2,2,1,random,301,snapshot,0,3,r7-14,background,49681,0,49681,49681,0,9255,9255,0
840,parity,2,2,1,random,301,snapshot,0,3,r7-14,ambiguous,31842,0,31842,31842,0,6857,6857,0
840,parity,2,2,1,random,301,snapshot,0,3,r7-14,departure,130997,25682,130997,130997,25682,39822,22590,8450
840,parity,2,2,1,random,301,snapshot,0,3,r7-14,all,212520,25682,212520,212520,25682,55934,38702,8450
840,parity,2,2,1,random,302,snapshot,0,3,r3-7,background,115225,0,115225,115225,0,21910,21910,0
840,parity,2,2,1,random,302,snapshot,0,3,r3-7,ambiguous,24757,675,24757,24757,675,5134,4938,479
840,parity,2,2,1,random,302,snapshot,0,3,r3-7,departure,72538,16230,72538,72538,16230,23735,12298,4793
840,parity,2,2,1,random,302,snapshot,0,3,r3-7,all,212520,16905,212520,212520,16905,50779,39146,5272
840,parity,2,2,1,random,302,snapshot,0,3,r7-14,background,80752,0,80752,80752,0,14513,14513,0
840,parity,2,2,1,random,302,snapshot,0,3,r7-14,ambiguous,34473,0,34473,34473,0,7397,7397,0
840,parity,2,2,1,random,302,snapshot,0,3,r7-14,departure,97295,16905,97295,97295,16905,28869,17236,5272
840,parity,2,2,1,random,302,snapshot,0,3,r7-14,all,212520,16905,212520,212520,16905,50779,39146,5272
840,parity,2,2,1,random,303,snapshot,0,3,r3-7,background,135183,0,135183,135183,0,29616,29616,0
840,parity,2,2,1,random,303,snapshot,0,3,r3-7,ambiguous,18698,663,18698,18698,663,4028,3894,529
840,parity,2,2,1,random,303,snapshot,0,3,r3-7,departure,58639,12895,58639,58639,12895,19569,10481,3807
840,parity,2,2,1,random,303,snapshot,0,3,r3-7,all,212520,13558,212520,212520,13558,53213,43991,4336
840,parity,2,2,1,random,303,snapshot,0,3,r7-14,background,110366,0,110366,110366,0,23830,23830,0
840,parity,2,2,1,random,303,snapshot,0,3,r7-14,ambiguous,24817,0,24817,24817,0,5786,5786,0
840,parity,2,2,1,random,303,snapshot,0,3,r7-14,departure,77337,13558,77337,77337,13558,23597,14375,4336
840,parity,2,2,1,random,303,snapshot,0,3,r7-14,all,212520,13558,212520,212520,13558,53213,43991,4336
840,parity,2,2,1,random,304,snapshot,0,3,r3-7,background,105611,0,105611,105611,0,23059,23059,0
840,parity,2,2,1,random,304,snapshot,0,3,r3-7,ambiguous,23290,682,23290,23290,682,4950,4748,480
840,parity,2,2,1,random,304,snapshot,0,3,r3-7,departure,83619,20318,83619,83619,20318,27751,13827,6394
840,parity,2,2,1,random,304,snapshot,0,3,r3-7,all,212520,21000,212520,212520,21000,55760,41634,6874
840,parity,2,2,1,random,304,snapshot,0,3,r7-14,background,76504,0,76504,76504,0,16516,16516,0
840,parity,2,2,1,random,304,snapshot,0,3,r7-14,ambiguous,29107,0,29107,29107,0,6543,6543,0
840,parity,2,2,1,random,304,snapshot,0,3,r7-14,departure,106909,21000,106909,106909,21000,32701,18575,6874
840,parity,2,2,1,random,304,snapshot,0,3,r7-14,all,212520,21000,212520,212520,21000,55760,41634,6874
840,parity,2,2,1,random,305,snapshot,0,3,r3-7,background,106652,0,106652,106652,0,24688,24688,0
840,parity,2,2,1,random,305,snapshot,0,3,r3-7,ambiguous,22667,817,22667,22667,817,4986,4791,622
840,parity,2,2,1,random,305,snapshot,0,3,r3-7,departure,83201,18978,83201,83201,18978,27976,14430,5432
840,parity,2,2,1,random,305,snapshot,0,3,r3-7,all,212520,19795,212520,212520,19795,57650,43909,6054
840,parity,2,2,1,random,305,snapshot,0,3,r7-14,background,77137,0,77137,77137,0,17692,17692,0
840,parity,2,2,1,random,305,snapshot,0,3,r7-14,ambiguous,29515,0,29515,29515,0,6996,6996,0
840,parity,2,2,1,random,305,snapshot,0,3,r7-14,departure,105868,19795,105868,105868,19795,32962,19221,6054
840,parity,2,2,1,random,305,snapshot,0,3,r7-14,all,212520,19795,212520,212520,19795,57650,43909,6054
840,parity,2,2,1,random,306,snapshot,0,3,r3-7,background,120487,0,120487,120487,0,27776,27776,0
840,parity,2,2,1,random,306,snapshot,0,3,r3-7,ambiguous,23069,696,23069,23069,696,4954,4839,581
840,parity,2,2,1,random,306,snapshot,0,3,r3-7,departure,68964,14002,68964,68964,14002,22769,12449,3682
840,parity,2,2,1,random,306,snapshot,0,3,r3-7,all,212520,14698,212520,212520,14698,55499,45064,4263
840,parity,2,2,1,random,306,snapshot,0,3,r7-14,background,87470,0,87470,87470,0,20109,20109,0
840,parity,2,2,1,random,306,snapshot,0,3,r7-14,ambiguous,33017,0,33017,33017,0,7667,7667,0
840,parity,2,2,1,random,306,snapshot,0,3,r7-14,departure,92033,14698,92033,92033,14698,27723,17288,4263
840,parity,2,2,1,random,306,snapshot,0,3,r7-14,all,212520,14698,212520,212520,14698,55499,45064,4263
840,parity,2,2,1,random,307,snapshot,0,3,r3-7,background,100038,0,100038,100038,0,23630,23630,0
840,parity,2,2,1,random,307,snapshot,0,3,r3-7,ambiguous,25376,790,25376,25376,790,5525,5393,658
840,parity,2,2,1,random,307,snapshot,0,3,r3-7,departure,87106,19979,87106,87106,19979,29121,15090,5948
840,parity,2,2,1,random,307,snapshot,0,3,r3-7,all,212520,20769,212520,212520,20769,58276,44113,6606
840,parity,2,2,1,random,307,snapshot,0,3,r7-14,background,68704,0,68704,68704,0,16282,16282,0
840,parity,2,2,1,random,307,snapshot,0,3,r7-14,ambiguous,31334,0,31334,31334,0,7348,7348,0
840,parity,2,2,1,random,307,snapshot,0,3,r7-14,departure,112482,20769,112482,112482,20769,34646,20483,6606
840,parity,2,2,1,random,307,snapshot,0,3,r7-14,all,212520,20769,212520,212520,20769,58276,44113,6606
840,parity,2,2,1,random,308,snapshot,0,3,r3-7,background,101103,0,101103,101103,0,19829,19829,0
840,parity,2,2,1,random,308,snapshot,0,3,r3-7,ambiguous,25964,715,25964,25964,715,5705,5578,588
840,parity,2,2,1,random,308,snapshot,0,3,r3-7,departure,85453,18478,85453,85453,18478,28547,15283,5214
840,parity,2,2,1,random,308,snapshot,0,3,r3-7,all,212520,19193,212520,212520,19193,54081,40690,5802
840,parity,2,2,1,random,308,snapshot,0,3,r7-14,background,71677,0,71677,71677,0,13342,13342,0
840,parity,2,2,1,random,308,snapshot,0,3,r7-14,ambiguous,29426,0,29426,29426,0,6487,6487,0
840,parity,2,2,1,random,308,snapshot,0,3,r7-14,departure,111417,19193,111417,111417,19193,34252,20861,5802
840,parity,2,2,1,random,308,snapshot,0,3,r7-14,all,212520,19193,212520,212520,19193,54081,40690,5802
840,parity,2,2,1,ether,0,snapshot,0,3,r3-7,background,212520,0,212520,212520,0,60720,60720,0
840,parity,2,2,1,ether,0,snapshot,0,3,r3-7,ambiguous,0,0,0,0,0,0,0,0
840,parity,2,2,1,ether,0,snapshot,0,3,r3-7,departure,0,0,0,0,0,0,0,0
840,parity,2,2,1,ether,0,snapshot,0,3,r3-7,all,212520,0,212520,212520,0,60720,60720,0
840,parity,2,2,1,ether,0,snapshot,0,3,r7-14,background,212520,0,212520,212520,0,60720,60720,0
840,parity,2,2,1,ether,0,snapshot,0,3,r7-14,ambiguous,0,0,0,0,0,0,0,0
840,parity,2,2,1,ether,0,snapshot,0,3,r7-14,departure,0,0,0,0,0,0,0,0
840,parity,2,2,1,ether,0,snapshot,0,3,r7-14,all,212520,0,212520,212520,0,60720,60720,0
840,parity,2,2,1,perturbed,401,snapshot,0,3,r3-7,background,183733,0,183733,183733,0,52594,52594,0
840,parity,2,2,1,perturbed,401,snapshot,0,3,r3-7,ambiguous,9179,691,9179,9179,691,2253,2162,600
840,parity,2,2,1,perturbed,401,snapshot,0,3,r3-7,departure,19608,3701,19608,19608,3701,7126,4377,952
840,parity,2,2,1,perturbed,401,snapshot,0,3,r3-7,all,212520,4392,212520,212520,4392,61973,59133,1552
840,parity,2,2,1,perturbed,401,snapshot,0,3,r7-14,background,167880,0,167880,167880,0,47902,47902,0
840,parity,2,2,1,perturbed,401,snapshot,0,3,r7-14,ambiguous,15853,0,15853,15853,0,4692,4692,0
840,parity,2,2,1,perturbed,401,snapshot,0,3,r7-14,departure,28787,4392,28787,28787,4392,9379,6539,1552
840,parity,2,2,1,perturbed,401,snapshot,0,3,r7-14,all,212520,4392,212520,212520,4392,61973,59133,1552
840,parity,2,2,1,perturbed,402,snapshot,0,3,r3-7,background,165939,0,165939,165939,0,42521,42521,0
840,parity,2,2,1,perturbed,402,snapshot,0,3,r3-7,ambiguous,12938,485,12938,12938,485,2854,2707,338
840,parity,2,2,1,perturbed,402,snapshot,0,3,r3-7,departure,33643,6836,33643,33643,6836,11387,6536,1985
840,parity,2,2,1,perturbed,402,snapshot,0,3,r3-7,all,212520,7321,212520,212520,7321,56762,51764,2323
840,parity,2,2,1,perturbed,402,snapshot,0,3,r7-14,background,145536,0,145536,145536,0,37247,37247,0
840,parity,2,2,1,perturbed,402,snapshot,0,3,r7-14,ambiguous,20403,0,20403,20403,0,5274,5274,0
840,parity,2,2,1,perturbed,402,snapshot,0,3,r7-14,departure,46581,7321,46581,46581,7321,14241,9243,2323
840,parity,2,2,1,perturbed,402,snapshot,0,3,r7-14,all,212520,7321,212520,212520,7321,56762,51764,2323
840,parity,2,2,1,random,301,snapshot,0,10,r3-7,background,81523,91,81066,79881,79,16112,16111,90
840,parity,2,2,1,random,301,snapshot,0,10,r3-7,ambiguous,27713,601,25274,21696,279,5813,5623,411
840,parity,2,2,1,random,301,snapshot,0,10,r3-7,departure,103284,15969,76695,54379,4645,34009,24898,6858
840,parity,2,2,1,random,301,snapshot,0,10,r3-7,all,212520,16661,183035,155956,5003,55934,46632,7359
840,parity,2,2,1,random,301,snapshot,0,10,r7-14,background,49681,0,49681,49681,0,9255,9255,0
840,parity,2,2,1,random,301,snapshot,0,10,r7-14,ambiguous,31842,91,31385,30200,79,6857,6856,90
840,parity,2,2,1,random,301,snapshot,0,10,r7-14,departure,130997,16570,101969,76075,4924,39822,30521,7269
840,parity,2,2,1,random,301,snapshot,0,10,r7-14,all,212520,16661,183035,155956,5003,55934,46632,7359
840,parity,2,2,1,random,302,snapshot,0,10,r3-7,background,115225,77,115074,114510,72,21910,21909,76
840,parity,2,2,1,random,302,snapshot,0,10,r3-7,ambiguous,24757,299,23669,21851,150,5134,5027,192
840,parity,2,2,1,random,302,snapshot,0,10,r3-7,departure,72538,8262,62750,51975,3786,23735,18902,3429
840,parity,2,2,1,random,302,snapshot,0,10,r3-7,all,212520,8638,201493,188336,4008,50779,45838,3697
840,parity,2,2,1,random,302,snapshot,0,10,r7-14,background,80752,0,80752,80751,0,14513,14513,0
840,parity,2,2,1,random,302,snapshot,0,10,r7-14,ambiguous,34473,77,34322,33759,72,7397,7396,76
840,parity,2,2,1,random,302,snapshot,0,10,r7-14,departure,97295,8561,86419,73826,3936,28869,23929,3621
840,parity,2,2,1,random,302,snapshot,0,10,r7-14,all,212520,8638,201493,188336,4008,50779,45838,3697
840,parity,2,2,1,random,303,snapshot,0,10,r3-7,background,135183,39,134924,134235,35,29616,29616,39
840,parity,2,2,1,random,303,snapshot,0,10,r3-7,ambiguous,18698,274,17786,16351,146,4028,3975,221
840,parity,2,2,1,random,303,snapshot,0,10,r3-7,departure,58639,5599,51133,42819,2538,19569,16417,2447
840,parity,2,2,1,random,303,snapshot,0,10,r3-7,all,212520,5912,203843,193405,2719,53213,50008,2707
840,parity,2,2,1,random,303,snapshot,0,10,r7-14,background,110366,0,110366,110366,0,23830,23830,0
840,parity,2,2,1,random,303,snapshot,0,10,r7-14,ambiguous,24817,39,24558,23869,35,5786,5786,39
840,parity,2,2,1,random,303,snapshot,0,10,r7-14,departure,77337,5873,68919,59170,2684,23597,20392,2668
840,parity,2,2,1,random,303,snapshot,0,10,r7-14,all,212520,5912,203843,193405,2719,53213,50008,2707
840,parity,2,2,1,random,304,snapshot,0,10,r3-7,background,105611,114,105363,104511,106,23059,23059,114
840,parity,2,2,1,random,304,snapshot,0,10,r3-7,ambiguous,23290,383,21815,19538,170,4950,4830,263
840,parity,2,2,1,random,304,snapshot,0,10,r3-7,departure,83619,11157,66064,51219,3632,27751,21317,4723
840,parity,2,2,1,random,304,snapshot,0,10,r3-7,all,212520,11654,193242,175268,3908,55760,49206,5100
840,parity,2,2,1,random,304,snapshot,0,10,r7-14,background,76504,0,76504,76503,0,16516,16516,0
840,parity,2,2,1,random,304,snapshot,0,10,r7-14,ambiguous,29107,114,28859,28008,106,6543,6543,114
840,parity,2,2,1,random,304,snapshot,0,10,r7-14,departure,106909,11540,87879,70757,3802,32701,26147,4986
840,parity,2,2,1,random,304,snapshot,0,10,r7-14,all,212520,11654,193242,175268,3908,55760,49206,5100
840,parity,2,2,1,random,305,snapshot,0,10,r3-7,background,106652,87,106462,105930,76,24688,24688,87
840,parity,2,2,1,random,305,snapshot,0,10,r3-7,ambiguous,22667,476,21207,19212,267,4986,4855,345
840,parity,2,2,1,random,305,snapshot,0,10,r3-7,departure,83201,10894,66514,49240,3776,27976,21703,4621
840,parity,2,2,1,random,305,snapshot,0,10,r3-7,all,212520,11457,194183,174382,4119,57650,51246,5053
840,parity,2,2,1,random,305,snapshot,0,10,r7-14,background,77137,0,77137,77136,0,17692,17692,0
840,parity,2,2,1,random,305,snapshot,0,10,r7-14,ambiguous,29515,87,29325,28794,76,6996,6996,87
840,parity,2,2,1,random,305,snapshot,0,10,r7-14,departure,105868,11370,87721,68452,4043,32962,26558,4966
840,parity,2,2,1,random,305,snapshot,0,10,r7-14,all,212520,11457,194183,174382,4119,57650,51246,5053
840,parity,2,2,1,random,306,snapshot,0,10,r3-7,background,120487,77,120282,119689,66,27776,27774,75
840,parity,2,2,1,random,306,snapshot,0,10,r3-7,ambiguous,23069,414,22047,20396,263,4954,4888,348
840,parity,2,2,1,random,306,snapshot,0,10,r3-7,departure,68964,7085,60080,49502,3064,22769,18604,2920
