n,A,B,h,observation,initial_states,action_words,noncommuting_states,sum_prepared_hamming,different_sets,equal_sets,unequal_sizes,equal_size_different_sets,AB_strict_subset_BA,BA_strict_subset_AB,incomparable_sets,changed_response_maps,equal_sets_different_maps,different_prepared_equal_sets,different_word_endpoints,sum_repertoire_AB,sum_repertoire_BA,min_repertoire_AB,max_repertoire_AB,min_repertoire_BA,max_repertoire_BA,mean_jaccard_distance
6,4,110,1,population_count,64,2,47,108,45,19,45,0,0,33,12,45,0,2,57,97,76,1,2,1,2,0.4453125
6,4,110,2,identity,64,4,47,108,42,22,42,0,12,30,0,42,0,5,72,100,100,1,3,1,4,0.390625
6,4,110,2,population_count,64,4,47,108,42,22,42,0,12,30,0,42,0,5,72,100,100,1,3,1,4,0.390625
6,4,110,3,identity,64,8,47,108,42,22,42,0,12,30,0,42,0,5,114,130,112,1,4,1,5,0.4703125
6,4,110,3,population_count,64,8,47,108,42,22,42,0,12,30,0,42,0,5,114,130,100,1,4,1,4,0.46093750000000006
6,4,110,4,identity,64,16,47,108,42,22,42,0,12,30,0,42,0,5,168,160,124,1,5,1,6,0.5125
6,4,110,4,population_count,64,16,47,108,42,22,42,0,12,30,0,42,0,5,168,154,112,1,4,1,5,0.5015625
6,4,110,5,identity,64,32,47,108,42,22,42,0,12,30,0,42,0,5,240,196,136,1,7,1,7,0.5410714285714285
6,4,110,5,population_count,64,32,47,108,42,22,42,0,12,30,0,42,0,5,240,160,112,1,5,1,5,0.50625
6,4,110,6,identity,64,64,47,108,42,22,42,0,12,30,0,42,0,5,354,256,148,1,9,1,8,0.5688244047619049
6,4,110,6,population_count,64,64,47,108,42,22,42,0,12,30,0,42,0,5,354,184,112,1,5,1,5,0.525
6,4,150,0,identity,64,1,45,144,45,19,0,45,0,0,45,45,0,0,45,64,64,1,1,1,1,0.703125
6,4,150,0,population_count,64,1,45,144,45,19,0,45,0,0,45,45,0,0,45,64,64,1,1,1,1,0.703125
6,4,150,1,identity,64,2,45,144,39,25,27,12,0,21,18,39,0,6,57,91,76,1,2,1,2,0.4453125
6,4,150,1,population_count,64,2,45,144,39,25,27,12,0,21,18,39,0,6,57,91,76,1,2,1,2,0.4453125
6,4,150,2,identity,64,4,45,144,39,25,33,6,6,21,12,39,0,6,105,91,88,1,2,1,3,0.390625
6,4,150,2,population_count,64,4,45,144,39,25,33,6,6,21,12,39,0,6,105,91,88,1,2,1,3,0.390625
6,4,150,3,identity,64,8,45,144,39,25,33,6,6,21,12,39,0,6,189,91,88,1,2,1,3,0.390625
6,4,150,3,population_count,64,8,45,144,39,25,33,6,6,21,12,39,0,6,189,91,88,1,2,1,3,0.390625
6,4,150,4,identity,64,16,45,144,39,25,33,6,6,21,12,39,0,6,345,91,88,1,2,1,3,0.390625
6,4,150,4,population_count,64,16,45,144,39,25,33,6,6,21,12,39,0,6,345,91,88,1,2,1,3,0.390625
6,4,150,5,identity,64,32,45,144,39,25,33,6,6,21,12,39,0,6,645,91,88,1,2,1,3,0.390625
6,4,150,5,population_count,64,32,45,144,39,25,33,6,6,21,12,39,0,6,645,91,88,1,2,1,3,0.390625
6,4,150,6,identity,64,64,45,144,39,25,33,6,6,21,12,39,0,6,1233,91,88,1,2,1,3,0.390625
6,4,150,6,population_count,64,64,45,144,39,25,33,6,6,21,12,39,0,6,1233,91,88,1,2,1,3,0.390625
6,4,170,0,identity,64,1,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,170,0,population_count,64,1,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,170,1,identity,64,2,0,0,0,64,0,0,0,0,0,0,0,0,0,99,99,1,2,1,2,0.0
6,4,170,1,population_count,64,2,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,170,2,identity,64,4,0,0,0,64,0,0,0,0,0,0,0,0,0,132,132,1,3,1,3,0.0
6,4,170,2,population_count,64,4,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,170,3,identity,64,8,0,0,0,64,0,0,0,0,0,0,0,0,0,162,162,1,4,1,4,0.0
6,4,170,3,population_count,64,8,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,170,4,identity,64,16,0,0,0,64,0,0,0,0,0,0,0,0,0,192,192,1,5,1,5,0.0
6,4,170,4,population_count,64,16,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,170,5,identity,64,32,0,0,0,64,0,0,0,0,0,0,0,0,0,222,222,1,6,1,6,0.0
6,4,170,5,population_count,64,32,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,170,6,identity,64,64,0,0,0,64,0,0,0,0,0,0,0,0,0,222,222,1,6,1,6,0.0
6,4,170,6,population_count,64,64,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,184,0,identity,64,1,36,60,36,28,0,36,0,0,36,36,0,0,36,64,64,1,1,1,1,0.5625
6,4,184,0,population_count,64,1,36,60,24,40,0,24,0,0,24,24,0,12,24,64,64,1,1,1,1,0.375
6,4,184,1,identity,64,2,36,60,36,28,18,18,0,0,36,36,0,0,72,99,117,1,2,1,2,0.5625
6,4,184,1,population_count,64,2,36,60,24,40,0,24,0,0,24,24,0,12,48,64,64,1,1,1,1,0.375
6,4,184,2,identity,64,4,36,60,36,28,24,12,0,0,36,36,0,0,144,132,162,1,3,1,3,0.54375
6,4,184,2,population_count,64,4,36,60,24,40,0,24,0,0,24,24,0,12,96,64,64,1,1,1,1,0.375
6,4,184,3,identity,64,8,36,60,36,28,24,12,0,0,36,36,0,0,288,162,204,1,4,1,4,0.5
6,4,184,3,population_count,64,8,36,60,24,40,0,24,0,0,24,24,0,12,192,64,64,1,1,1,1,0.375
6,4,184,4,identity,64,16,36,60,36,28,24,12,0,0,36,36,0,0,576,192,246,1,5,1,5,0.4375
6,4,184,4,population_count,64,16,36,60,24,40,0,24,0,0,24,24,0,12,384,64,64,1,1,1,1,0.375
6,4,184,5,identity,64,32,36,60,24,40,24,0,0,0,24,36,12,12,1152,222,288,1,6,1,6,0.375
6,4,184,5,population_count,64,32,36,60,24,40,0,24,0,0,24,24,0,12,768,64,64,1,1,1,1,0.375
6,4,184,6,identity,64,64,36,60,24,40,24,0,0,0,24,36,12,12,2304,222,288,1,6,1,6,0.375
6,4,184,6,population_count,64,64,36,60,24,40,0,24,0,0,24,24,0,12,1536,64,64,1,1,1,1,0.375
6,4,204,0,identity,64,1,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,0,population_count,64,1,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,1,identity,64,2,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,1,population_count,64,2,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,2,identity,64,4,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,2,population_count,64,4,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,3,identity,64,8,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,3,population_count,64,8,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,4,identity,64,16,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,4,population_count,64,16,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,5,identity,64,32,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,5,population_count,64,32,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,6,identity,64,64,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,204,6,population_count,64,64,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,4,250,0,identity,64,1,21,48,21,43,0,21,0,0,21,21,0,0,21,64,64,1,1,1,1,0.328125
6,4,250,0,population_count,64,1,21,48,21,43,0,21,0,0,21,21,0,0,21,64,64,1,1,1,1,0.328125
6,4,250,1,identity,64,2,21,48,21,43,21,0,0,3,18,21,0,0,39,99,78,1,2,1,2,0.3046875
6,4,250,1,population_count,64,2,21,48,21,43,21,0,0,3,18,21,0,0,39,91,70,1,2,1,2,0.3046875
6,4,250,2,identity,64,4,21,48,21,43,21,0,0,3,18,21,0,0,75,123,84,1,3,1,3,0.3046875
6,4,250,2,population_count,64,4,21,48,21,43,21,0,0,3,18,21,0,0,75,91,70,1,2,1,2,0.3046875
6,4,250,3,identity,64,8,21,48,21,43,21,0,0,3,18,21,0,0,147,123,84,1,3,1,3,0.3046875
6,4,250,3,population_count,64,8,21,48,21,43,21,0,0,3,18,21,0,0,147,91,70,1,2,1,2,0.3046875
6,4,250,4,identity,64,16,21,48,21,43,21,0,0,3,18,21,0,0,291,123,84,1,3,1,3,0.3046875
6,4,250,4,population_count,64,16,21,48,21,43,21,0,0,3,18,21,0,0,291,91,70,1,2,1,2,0.3046875
6,4,250,5,identity,64,32,21,48,21,43,21,0,0,3,18,21,0,0,579,123,84,1,3,1,3,0.3046875
6,4,250,5,population_count,64,32,21,48,21,43,21,0,0,3,18,21,0,0,579,91,70,1,2,1,2,0.3046875
6,4,250,6,identity,64,64,21,48,21,43,21,0,0,3,18,21,0,0,1155,123,84,1,3,1,3,0.3046875
6,4,250,6,population_count,64,64,21,48,21,43,21,0,0,3,18,21,0,0,1155,91,70,1,2,1,2,0.3046875
6,30,51,0,identity,64,1,62,192,62,2,0,62,0,0,62,62,0,0,62,64,64,1,1,1,1,0.96875
6,30,51,0,population_count,64,1,62,192,32,32,0,32,0,0,32,32,0,30,32,64,64,1,1,1,1,0.5
6,30,51,1,identity,64,2,62,192,62,2,5,57,2,0,60,62,0,0,122,126,125,1,2,1,2,0.9375
6,30,51,1,population_count,64,2,62,192,50,14,38,12,14,12,24,50,0,12,74,91,93,1,2,1,2,0.5625
6,30,51,2,identity,64,4,62,192,60,4,18,42,0,0,60,62,2,2,239,233,233,2,4,2,4,0.8828125
6,30,51,2,population_count,64,4,62,192,54,10,36,18,12,18,24,62,8,8,167,132,126,1,3,1,3,0.5
6,30,51,3,identity,64,8,62,192,60,4,30,30,3,0,57,62,2,2,467,368,368,2,7,2,7,0.8233001373626374
6,30,51,3,population_count,64,8,62,192,42,22,33,9,9,12,21,62,20,20,359,156,159,1,3,1,3,0.375
6,30,51,4,identity,64,16,62,192,60,4,42,18,3,3,54,62,2,2,905,569,569,2,12,2,12,0.7522050865800867
6,30,51,4,population_count,64,16,62,192,42,22,36,6,15,9,18,62,20,20,731,171,177,1,3,1,4,0.3046875
6,30,51,5,identity,64,32,62,192,60,4,48,12,9,3,48,62,2,2,1745,791,785,2,19,2,19,0.6977073712027915
6,30,51,5,population_count,64,32,62,192,48,16,42,6,21,15,12,62,14,14,1457,189,189,1,4,1,4,0.3015625
6,30,51,6,identity,64,64,62,192,60,4,60,0,9,9,42,62,2,2,3365,1037,1025,2,28,2,27,0.6252483934339514
6,30,51,6,population_count,64,64,62,192,42,22,6,36,3,3,36,62,20,20,2867,213,213,1,4,1,4,0.33125000000000004
6,30,54,0,identity,64,1,56,144,56,8,0,56,0,0,56,56,0,0,56,64,64,1,1,1,1,0.875
6,30,54,0,population_count,64,1,56,144,38,26,0,38,0,0,38,38,0,18,38,64,64,1,1,1,1,0.59375
6,30,54,1,identity,64,2,56,144,54,10,6,48,0,0,54,54,0,2,108,112,106,1,2,1,2,0.84375
6,30,54,1,population_count,64,2,56,144,36,28,24,12,0,18,18,36,0,20,54,106,82,1,2,1,2,0.421875
6,30,54,2,identity,64,4,56,144,54,10,30,24,6,0,48,54,0,2,216,190,178,1,4,1,4,0.796875
6,30,54,2,population_count,64,4,56,144,42,22,24,18,6,0,36,42,0,14,132,106,106,1,2,1,2,0.515625
6,30,54,3,identity,64,8,56,144,54,10,42,12,6,0,48,54,0,2,432,274,334,1,8,1,8,0.7536057692307692
6,30,54,3,population_count,64,8,56,144,42,22,30,12,6,0,36,42,0,14,264,142,148,1,3,1,4,0.5125000000000001
6,30,54,4,identity,64,16,56,144,54,10,42,12,6,12,36,54,0,2,768,442,496,1,11,1,14,0.7314664502164503
6,30,54,4,population_count,64,16,56,144,42,22,36,6,6,12,24,42,0,14,528,190,208,1,5,1,5,0.5272321428571429
6,30,54,5,identity,64,32,56,144,54,10,42,12,6,12,36,54,0,2,1428,688,730,1,19,1,19,0.6618718577174459
6,30,54,5,population_count,64,32,56,144,42,22,42,0,12,12,18,42,0,14,1008,250,262,1,7,1,7,0.48616071428571433
6,30,54,6,identity,64,64,56,144,54,10,42,12,12,12,30,54,0,2,2520,964,1000,1,25,1,25,0.585966939953639
6,30,54,6,population_count,64,64,56,144,42,22,42,0,18,12,12,42,0,14,1692,286,298,1,7,1,7,0.4040178571428571
6,30,90,0,identity,64,1,48,144,48,16,0,48,0,0,48,48,0,0,48,64,64,1,1,1,1,0.75
6,30,90,0,population_count,64,1,48,144,48,16,0,48,0,0,48,48,0,0,48,64,64,1,1,1,1,0.75
6,30,90,1,identity,64,2,48,144,48,16,3,45,0,0,48,48,0,0,87,121,124,1,2,1,2,0.703125
6,30,90,1,population_count,64,2,48,144,24,40,3,21,0,0,24,36,12,24,57,121,124,1,2,1,2,0.265625
6,30,90,2,identity,64,4,48,144,48,16,30,18,3,0,45,48,0,0,156,217,232,1,4,1,4,0.653125
6,30,90,2,population_count,64,4,48,144,42,22,27,15,15,6,21,48,6,6,114,142,160,1,3,1,3,0.34375000000000006
6,30,90,3,identity,64,8,48,144,48,16,48,0,3,3,42,48,0,0,282,331,400,1,6,1,8,0.5584134615384615
6,30,90,3,population_count,64,8,48,144,45,19,39,6,33,0,12,48,3,3,228,199,244,1,4,1,4,0.24609375
6,30,90,4,identity,64,16,48,144,48,16,36,12,9,3,36,48,0,0,504,460,532,1,10,1,12,0.4508567090803933
6,30,90,4,population_count,64,16,48,144,33,31,27,6,27,0,6,48,15,15,396,235,268,1,4,1,5,0.14765625
6,30,90,5,identity,64,32,48,144,48,16,36,12,15,3,30,48,0,0,894,553,616,1,13,1,14,0.34350818452380955
6,30,90,5,population_count,64,32,48,144,21,43,21,0,15,6,0,48,27,27,696,253,268,1,5,1,5,0.09140625
6,30,90,6,identity,64,64,48,144,45,19,33,12,15,18,12,48,3,3,1608,589,628,1,14,1,14,0.28818824404761906
6,30,90,6,population_count,64,64,48,144,21,43,21,0,15,6,0,48,27,27,1242,253,268,1,5,1,5,0.09140625
6,30,110,0,identity,64,1,56,216,56,8,0,56,0,0,56,56,0,0,56,64,64,1,1,1,1,0.875
6,30,110,0,population_count,64,1,56,216,56,8,0,56,0,0,56,56,0,0,56,64,64,1,1,1,1,0.875
6,30,110,1,identity,64,2,56,216,54,10,12,42,0,0,54,54,0,2,102,115,121,1,2,1,2,0.7500000000000001
6,30,110,1,population_count,64,2,56,216,54,10,24,30,6,6,42,54,0,2,90,103,109,1,2,1,2,0.6875
6,30,110,2,identity,64,4,56,216,54,10,30,24,3,3,48,54,0,2,186,214,214,1,4,1,4,0.690625
6,30,110,2,population_count,64,4,56,216,54,10,54,0,15,21,18,54,0,2,132,142,142,1,4,1,4,0.540625
6,30,110,3,identity,64,8,56,216,54,10,48,6,3,3,48,54,0,2,360,382,388,1,8,1,8,0.6688041125541127
6,30,110,3,population_count,64,8,56,216,48,16,42,6,9,9,30,54,6,8,282,202,214,1,5,1,5,0.4375
6,30,110,4,identity,64,16,56,216,54,10,48,6,3,3,48,54,0,2,690,634,646,1,15,1,13,0.6372781826416338
6,30,110,4,population_count,64,16,56,216,36,28,12,24,3,3,30,54,18,20,498,262,286,1,5,1,5,0.3035714285714286
6,30,110,5,identity,64,32,56,216,54,10,48,6,3,3,48,54,0,2,1344,1006,1054,1,25,1,21,0.573727639599575
6,30,110,5,population_count,64,32,56,216,48,16,48,0,27,15,6,54,6,8,906,280,334,1,7,1,7,0.2946428571428571
6,30,110,6,identity,64,64,56,216,54,10,48,6,9,3,42,54,0,2,2628,1504,1582,1,36,1,32,0.5026719770265966
6,30,110,6,population_count,64,64,56,216,48,16,48,0,33,15,0,54,6,8,1692,322,370,1,7,1,7,0.22321428571428573
6,30,150,0,identity,64,1,60,192,60,4,0,60,0,0,60,60,0,0,60,64,64,1,1,1,1,0.9375
6,30,150,0,population_count,64,1,60,192,42,22,0,42,0,0,42,42,0,18,42,64,64,1,1,1,1,0.65625
6,30,150,1,identity,64,2,60,192,60,4,24,36,0,6,54,60,0,0,114,100,100,1,2,1,2,0.859375
6,30,150,1,population_count,64,2,60,192,54,10,30,24,12,6,36,54,0,6,90,82,100,1,2,1,2,0.671875
6,30,150,2,identity,64,4,60,192,54,10,54,0,6,6,42,60,6,6,204,124,160,1,3,1,4,0.75
6,30,150,2,population_count,64,4,60,192,54,10,30,24,12,12,30,60,6,6,162,106,112,1,2,1,2,0.625
6,30,150,3,identity,64,8,60,192,54,10,48,6,6,12,36,60,6,6,354,160,184,1,5,1,5,0.6895833333333333
6,30,150,3,population_count,64,8,60,192,54,10,48,6,12,12,30,60,6,6,288,106,136,1,2,1,3,0.6015625
6,30,150,4,identity,64,16,60,192,54,10,54,0,24,12,18,60,6,6,630,178,256,1,6,1,8,0.6368202110389611
6,30,150,4,population_count,64,16,60,192,54,10,54,0,24,12,18,60,6,6,516,124,160,1,3,1,4,0.540625
6,30,150,5,identity,64,32,60,192,54,10,54,0,24,18,12,60,6,6,1164,214,232,1,8,1,7,0.6137885551948052
6,30,150,5,population_count,64,32,60,192,54,10,48,6,24,18,12,60,6,6,948,142,160,1,4,1,4,0.50625
6,30,150,6,identity,64,64,60,192,54,10,54,0,24,18,12,60,6,6,2142,196,256,1,7,1,8,0.6171367694805194
6,30,150,6,population_count,64,64,60,192,54,10,48,6,24,18,12,60,6,6,1716,142,160,1,4,1,4,0.50625
6,30,170,0,identity,64,1,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,30,170,0,population_count,64,1,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,30,170,1,identity,64,2,0,0,0,64,0,0,0,0,0,0,0,0,0,126,126,1,2,1,2,0.0
6,30,170,1,population_count,64,2,0,0,0,64,0,0,0,0,0,0,0,0,0,112,112,1,2,1,2,0.0
6,30,170,2,identity,64,4,0,0,0,64,0,0,0,0,0,0,0,0,0,183,183,1,3,1,3,0.0
6,30,170,2,population_count,64,4,0,0,0,64,0,0,0,0,0,0,0,0,0,139,139,1,3,1,3,0.0
6,30,170,3,identity,64,8,0,0,0,64,0,0,0,0,0,0,0,0,0,237,237,1,4,1,4,0.0
6,30,170,3,population_count,64,8,0,0,0,64,0,0,0,0,0,0,0,0,0,169,169,1,4,1,4,0.0
6,30,170,4,identity,64,16,0,0,0,64,0,0,0,0,0,0,0,0,0,285,285,1,5,1,5,0.0
6,30,170,4,population_count,64,16,0,0,0,64,0,0,0,0,0,0,0,0,0,193,193,1,4,1,4,0.0
6,30,170,5,identity,64,32,0,0,0,64,0,0,0,0,0,0,0,0,0,327,327,1,6,1,6,0.0
6,30,170,5,population_count,64,32,0,0,0,64,0,0,0,0,0,0,0,0,0,211,211,1,4,1,4,0.0
6,30,170,6,identity,64,64,0,0,0,64,0,0,0,0,0,0,0,0,0,363,363,1,7,1,7,0.0
6,30,170,6,population_count,64,64,0,0,0,64,0,0,0,0,0,0,0,0,0,229,229,1,5,1,5,0.0
6,30,184,0,identity,64,1,57,168,57,7,0,57,0,0,57,57,0,0,57,64,64,1,1,1,1,0.890625
6,30,184,0,population_count,64,1,57,168,24,40,0,24,0,0,24,24,0,33,24,64,64,1,1,1,1,0.375
6,30,184,1,identity,64,2,57,168,57,7,0,57,0,0,57,57,0,0,111,126,126,1,2,1,2,0.875
6,30,184,1,population_count,64,2,57,168,30,34,18,12,0,6,24,36,6,27,54,118,112,1,2,1,2,0.35937500000000006
6,30,184,2,identity,64,4,57,168,57,7,12,45,0,0,57,57,0,0,207,225,225,1,4,1,4,0.7957589285714286
6,30,184,2,population_count,64,4,57,168,30,34,24,6,12,0,18,36,6,27,114,127,145,1,3,1,3,0.31250000000000006
6,30,184,3,identity,64,8,57,168,57,7,36,21,0,0,57,57,0,0,381,351,375,1,8,1,8,0.6857819264069265
6,30,184,3,population_count,64,8,57,168,24,40,18,6,6,0,18,36,12,33,222,163,181,1,4,1,4,0.265625
6,30,184,4,identity,64,16,57,168,57,7,30,27,0,0,57,57,0,0,711,489,537,1,14,1,14,0.6103335084033613
6,30,184,4,population_count,64,16,57,168,24,40,18,6,0,0,24,36,12,33,450,187,199,1,4,1,4,0.29062499999999997
6,30,184,5,identity,64,32,57,168,57,7,36,21,0,0,57,57,0,0,1335,651,687,1,22,1,22,0.5631184998833109
6,30,184,5,population_count,64,32,57,168,30,34,24,6,6,0,24,36,6,27,918,199,211,1,4,1,4,0.3046875
6,30,184,6,identity,64,64,57,168,57,7,36,21,6,0,51,57,0,0,2529,807,813,1,30,1,30,0.4913529179154179
6,30,184,6,population_count,64,64,57,168,30,34,24,6,12,0,18,36,6,27,1872,217,229,1,4,1,5,0.2625
6,30,204,0,identity,64,1,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,30,204,0,population_count,64,1,0,0,0,64,0,0,0,0,0,0,0,0,0,64,64,1,1,1,1,0.0
6,30,204,1,identity,64,2,0,0,0,64,0,0,0,0,0,0,0,0,0,124,124,1,2,1,2,0.0
6,30,204,1,population_count,64,2,0,0,0,64,0,0,0,0,0,0,0,0,0,112,112,1,2,1,2,0.0
6,30,204,2,identity,64,4,0,0,0,64,0,0,0,0,0,0,0,0,0,181,181,1,3,1,3,0.0
6,30,204,2,population_count,64,4,0,0,0,64,0,0,0,0,0,0,0,0,0,139,139,1,3,1,3,0.0
6,30,204,3,identity,64,8,0,0,0,64,0,0,0,0,0,0,0,0,0,235,235,1,4,1,4,0.0
6,30,204,3,population_count,64,8,0,0,0,64,0,0,0,0,0,0,0,0,0,169,169,1,4,1,4,0.0
6,30,204,4,identity,64,16,0,0,0,64,0,0,0,0,0,0,0,0,0,283,283,1,5,1,5,0.0
6,30,204,4,population_count,64,16,0,0,0,64,0,0,0,0,0,0,0,0,0,193,193,1,4,1,4,0.0
6,30,204,5,identity,64,32,0,0,0,64,0,0,0,0,0,0,0,0,0,325,325,1,6,1,6,0.0
6,30,204,5,population_count,64,32,0,0,0,64,0,0,0,0,0,0,0,0,0,211,211,1,4,1,4,0.0
6,30,204,6,identity,64,64,0,0,0,64,0,0,0,0,0,0,0,0,0,361,361,1,7,1,7,0.0
6,30,204,6,population_count,64,64,0,0,0,64,0,0,0,0,0,0,0,0,0,229,229,1,5,1,5,0.0
6,30,250,0,identity,64,1,60,192,60,4,0,60,0,0,60,60,0,0,60,64,64,1,1,1,1,0.9375
6,30,250,0,population_count,64,1,60,192,60,4,0,60,0,0,60,60,0,0,60,64,64,1,1,1,1,0.9375
6,30,250,1,identity,64,2,60,192,60,4,15,45,0,0,60,60,0,0,114,126,111,1,2,1,2,0.890625
6,30,250,1,population_count,64,2,60,192,60,4,27,33,6,0,54,60,0,0,108,118,103,1,2,1,2,0.84375
6,30,250,2,identity,64,4,60,192,60,4,36,24,3,9,48,60,0,0,201,201,180,1,4,1,4,0.7975446428571429
6,30,250,2,population_count,64,4,60,192,60,4,54,6,9,9,42,60,0,0,183,187,148,1,4,1,4,0.7537946428571429
6,30,250,3,identity,64,8,60,192,60,4,54,6,9,15,36,60,0,0,375,267,270,1,6,1,7,0.7287439123376624
6,30,250,3,population_count,64,8,60,192,60,4,60,0,9,15,36,60,0,0,363,223,232,1,5,1,6,0.6274553571428572
6,30,250,4,identity,64,16,60,192,60,4,54,6,15,15,30,60,0,0,669,327,366,1,8,1,11,0.6962253891941392
6,30,250,4,population_count,64,16,60,192,42,22,42,0,15,21,6,60,18,18,639,283,262,1,7,1,7,0.49218750000000006
6,30,250,5,identity,64,32,60,192,60,4,54,6,15,15,30,60,0,0,1215,387,426,1,10,1,13,0.7183865307486631
6,30,250,5,population_count,64,32,60,192,42,22,42,0,15,21,6,60,18,18,1161,283,262,1,7,1,7,0.49218750000000006
6,30,250,6,identity,64,64,60,192,60,4,54,6,15,21,24,60,0,0,2205,447,486,1,12,1,15,0.7052866541353384
6,30,250,6,population_count,64,64,60,192,42,22,42,0,15,21,6,60,18,18,2127,283,262,1,7,1,7,0.49218750000000006
6,51,54,0,identity,64,1,64,192,64,0,0,64,0,0,64,64,0,0,64,64,64,1,1,1,1,1.0
6,51,54,0,population_count,64,1,64,192,64,0,0,64,0,0,64,64,0,0,64,64,64,1,1,1,1,1.0
6,51,54,1,identity,64,2,64,192,64,0,40,24,2,8,54,64,0,0,118,105,105,1,2,1,2,0.84375
6,51,54,1,population_count,64,2,64,192,64,0,40,24,14,8,42,64,0,0,106,105,105,1,2,1,2,0.75
6,51,54,2,identity,64,4,64,192,60,4,48,12,6,12,42,64,4,4,223,170,182,2,4,2,4,0.60625
6,51,54,2,population_count,64,4,64,192,60,4,48,12,18,12,30,64,4,4,199,170,182,2,4,2,4,0.48125
6,51,54,3,identity,64,8,64,192,60,4,39,21,18,21,21,64,4,4,427,221,218,2,5,2,5,0.44375
6,51,54,3,population_count,64,8,64,192,60,4,39,21,18,21,21,64,4,4,379,221,218,2,5,2,5,0.35
6,51,54,4,identity,64,16,64,192,42,22,36,6,9,15,18,64,22,22,799,245,251,2,5,2,5,0.29531250000000003
6,51,54,4,population_count,64,16,64,192,42,22,36,6,21,15,6,64,22,22,727,245,251,2,5,2,5,0.18593749999999998
6,51,54,5,identity,64,32,64,192,30,34,18,12,9,9,12,64,34,34,1513,263,263,2,5,2,5,0.20312500000000003
6,51,54,5,population_count,64,32,64,192,18,46,18,0,9,9,0,64,46,46,1393,263,263,2,5,2,5,0.078125
6,51,54,6,identity,64,64,64,192,30,34,18,12,9,9,12,64,34,34,2797,263,263,2,5,2,5,0.20312500000000003
6,51,54,6,population_count,64,64,64,192,18,46,18,0,9,9,0,64,46,46,2629,263,263,2,5,2,5,0.078125
6,51,90,0,identity,64,1,64,384,64,0,0,64,0,0,64,64,0,0,64,64,64,1,1,1,1,1.0
6,51,90,0,population_count,64,1,64,384,64,0,0,64,0,0,64,64,0,0,64,64,64,1,1,1,1,1.0
6,51,90,1,identity,64,2,64,384,64,0,16,48,0,16,48,64,0,0,64,128,112,2,2,1,2,0.6250000000000001
6,51,90,1,population_count,64,2,64,384,64,0,64,0,0,64,0,64,0,0,64,128,64,2,2,1,1,0.5
6,51,90,2,identity,64,4,64,384,48,16,48,0,48,0,0,64,16,16,64,176,224,2,3,2,4,0.1875
6,51,90,2,population_count,64,4,64,384,0,64,0,0,0,0,0,64,64,64,64,128,128,2,2,2,2,0.0
6,51,90,3,identity,64,8,64,384,0,64,0,0,0,0,0,64,64,64,64,224,224,2,4,2,4,0.0
6,51,90,3,population_count,64,8,64,384,0,64,0,0,0,0,0,64,64,64,64,128,128,2,2,2,2,0.0
6,51,90,4,identity,64,16,64,384,0,64,0,0,0,0,0,64,64,64,64,224,224,2,4,2,4,0.0
6,51,90,4,population_count,64,16,64,384,0,64,0,0,0,0,0,64,64,64,64,128,128,2,2,2,2,0.0
6,51,90,5,identity,64,32,64,384,0,64,0,0,0,0,0,64,64,64,64,224,224,2,4,2,4,0.0
